NOME_SOLU|VAL_SOLUCAO_INICIAL|QTD_TROCAS_SOL_INCIAL|VAL_SOLUCAO_POS_REFI|QTD_TROCAS_POS_REFI|QTD_ITERACOES|HOUVE_MELHORA|TEMPO_HC|TEMPO_REF|TEMPO_TOTAL 
instanceLarge1233_m=9_n=200_l=30_c=20_s=2|786|1040|786|1040|20|não|44,1504|2,27377|46,5295
instanceLarge1234_m=9_n=200_l=30_c=20_s=0|5177|1206|4526|1015|51|sim|62,4089|9,76173|72,2742
instanceLarge1235_m=9_n=200_l=30_c=20_s=1|9902|1204|6471|757|186|sim|62,8141|30,1659|93,0592
instanceLarge1236_m=9_n=200_l=30_c=20_s=2|806|1039|805|1033|23|sim|41,3173|2,58603|44,0046
instanceLarge1237_m=9_n=200_l=30_c=20_s=0|2735|1190|2506|1058|40|sim|61,8939|7,23547|69,2375
instanceLarge1238_m=9_n=200_l=30_c=20_s=1|9986|1219|7694|915|78|sim|69,1935|15,9754|85,266
instanceLarge1239_m=9_n=200_l=30_c=20_s=2|805|1063|804|1054|21|sim|45,5273|2,5605|48,194
instanceLarge1240_m=9_n=200_l=30_c=20_s=0|3572|1203|3283|1062|43|sim|64,112|7,40896|71,6297
instanceLarge1241_m=9_n=200_l=30_c=20_s=1|9898|1199|7058|827|166|sim|66,9352|28,1255|95,1462
instanceLarge1242_m=9_n=200_l=30_c=20_s=2|834|1050|834|1050|20|não|47,1008|2,34931|49,5582
instanceLarge1243_m=9_n=200_l=30_c=20_s=0|6397|1211|5321|984|56|sim|63,1473|10,9396|74,1898
instanceLarge1244_m=9_n=200_l=30_c=20_s=1|9892|1205|7053|839|137|sim|64,6414|24,222|88,95
instanceLarge1245_m=9_n=200_l=30_c=20_s=2|739|1064|739|1064|20|não|46,2544|2,33177|48,6949
instanceLarge1246_m=9_n=200_l=30_c=20_s=0|6041|1219|5120|1009|48|sim|64,671|9,59469|74,3709
instanceLarge1247_m=9_n=200_l=30_c=20_s=1|9942|1202|9389|1103|31|sim|65,9017|5,84906|71,8708
instanceLarge1248_m=9_n=200_l=30_c=20_s=2|806|1059|806|1059|20|não|45,0692|2,25601|47,4307
instanceLarge1249_m=9_n=200_l=30_c=20_s=0|1598|1148|1568|1114|26|sim|50,4032|3,51515|54,0303
instanceLarge1250_m=9_n=200_l=30_c=20_s=1|9782|1185|8803|1051|48|sim|63,4006|8,38489|71,897
instanceLarge1251_m=9_n=200_l=30_c=20_s=2|788|1037|788|1037|20|não|40,8531|2,30002|43,2615
instanceLarge1252_m=9_n=200_l=30_c=20_s=0|2942|1188|2869|1110|34|sim|62,1947|5,5357|67,8496
instanceLarge1253_m=9_n=200_l=30_c=20_s=1|9851|1199|7001|833|156|sim|65,2427|25,8746|91,2022
instanceLarge1254_m=9_n=200_l=30_c=20_s=2|784|1033|784|1033|20|não|44,1041|2,21489|46,4235
instanceLarge1255_m=9_n=200_l=30_c=20_s=0|7989|1192|6782|980|66|sim|61,8339|11,1445|73,077
instanceLarge1256_m=9_n=200_l=30_c=20_s=1|9893|1184|7508|885|88|sim|62,1451|16,2724|78,5094
instanceLarge1257_m=9_n=200_l=30_c=20_s=2|806|1019|803|1011|37|sim|43,6582|4,27233|48,0338
instanceLarge1258_m=9_n=200_l=30_c=20_s=0|780|1022|780|1022|20|não|45,4098|2,19751|47,7091
instanceLarge1259_m=9_n=200_l=30_c=20_s=1|10043|1213|8112|964|54|sim|65,3107|10,5157|75,9224
instanceLarge1260_m=9_n=200_l=30_c=20_s=2|780|1022|780|1022|20|não|45,112|2,19932|47,4126
instanceLarge1261_m=9_n=200_l=40_c=20_s=0|4503|1167|3895|990|43|sim|42,8478|5,77762|48,6954
instanceLarge1262_m=9_n=200_l=40_c=20_s=1|9835|1182|8389|1016|59|sim|43,1825|7,12446|50,3828
instanceLarge1263_m=9_n=200_l=40_c=20_s=2|745|1071|745|1071|19|não|29,9149|1,5512|31,5419
instanceLarge1264_m=9_n=200_l=40_c=20_s=0|3722|1164|3409|1022|43|sim|45,3245|5,28141|50,6801
instanceLarge1265_m=9_n=200_l=40_c=20_s=1|9619|1169|6949|817|264|sim|46,1397|25,8833|72,0824
instanceLarge1266_m=9_n=200_l=40_c=20_s=2|823|1066|821|1057|30|sim|31,0129|2,6116|33,7036
instanceLarge1267_m=9_n=200_l=40_c=20_s=0|7733|1209|6089|922|96|sim|46,7182|10,9392|57,7208
instanceLarge1268_m=9_n=200_l=40_c=20_s=1|9948|1217|7046|836|202|sim|46,9437|20,7258|67,7264
instanceLarge1269_m=9_n=200_l=40_c=20_s=2|798|1050|795|1047|28|sim|31,8476|2,32999|34,2528
instanceLarge1270_m=9_n=200_l=40_c=20_s=0|2803|1169|2525|1010|38|sim|43,0103|5,00085|48,085
instanceLarge1271_m=9_n=200_l=40_c=20_s=1|9788|1181|7274|855|165|sim|45,7449|17,8001|63,6042
instanceLarge1272_m=9_n=200_l=40_c=20_s=2|807|1083|807|1083|19|não|31,1936|1,60219|32,8749
instanceLarge1273_m=9_n=200_l=40_c=20_s=0|2829|1179|2747|1106|33|sim|42,8851|3,62713|46,5929
instanceLarge1274_m=9_n=200_l=40_c=20_s=1|9606|1168|7546|888|107|sim|45,8474|12,6216|58,5322
instanceLarge1275_m=9_n=200_l=40_c=20_s=2|790|1075|790|1075|19|não|31,2619|1,61118|32,9504
instanceLarge1276_m=9_n=200_l=40_c=20_s=0|7027|1151|6081|982|62|sim|44,5435|6,86083|51,4747
instanceLarge1277_m=9_n=200_l=40_c=20_s=1|9532|1152|8760|1048|37|sim|44,4765|4,53357|49,0888
instanceLarge1278_m=9_n=200_l=40_c=20_s=2|788|1085|784|1073|30|sim|29,6854|2,48634|32,2435
instanceLarge1279_m=9_n=200_l=40_c=20_s=0|2460|1172|2092|950|66|sim|43,456|7,85213|51,3717
instanceLarge1280_m=9_n=200_l=40_c=20_s=1|10012|1193|7499|897|193|sim|45,7732|18,5189|64,3504
instanceLarge1281_m=9_n=200_l=40_c=20_s=2|813|1072|813|1072|20|não|30,1826|1,54676|31,8001
instanceLarge1282_m=9_n=200_l=40_c=20_s=0|1675|1164|1663|1150|22|sim|40,3486|2,07716|42,5089
instanceLarge1283_m=9_n=200_l=40_c=20_s=1|9719|1191|6810|811|280|sim|44,9286|26,4209|71,4095
instanceLarge1284_m=9_n=200_l=40_c=20_s=2|741|1074|737|1058|30|sim|28,8579|2,69924|31,6327
instanceLarge1285_m=9_n=200_l=40_c=20_s=0|7953|1175|7917|1158|22|sim|42,4085|2,07501|44,5668
instanceLarge1286_m=9_n=200_l=40_c=20_s=1|9834|1189|8708|1030|39|sim|42,5194|4,87964|47,4755
instanceLarge1287_m=9_n=200_l=40_c=20_s=2|791|1072|791|1072|19|não|28,1729|1,63608|29,8901
instanceLarge1288_m=9_n=200_l=40_c=20_s=0|8085|1183|5824|836|151|sim|47,7066|16,3429|64,1043
instanceLarge1289_m=9_n=200_l=40_c=20_s=1|9975|1183|7384|871|156|sim|47,6687|16,1718|63,9006
instanceLarge1290_m=9_n=200_l=40_c=20_s=2|985|1113|975|1084|25|sim|34,6345|2,28918|37,0019
instanceLarge1291_m=9_n=200_l=40_c=30_s=0|7357|1492|5257|1038|143|sim|192,248|82,4261|274,936
instanceLarge1292_m=9_n=200_l=40_c=30_s=1|12303|1494|10573|1257|49|sim|196,079|29,998|226,436
instanceLarge1293_m=9_n=200_l=40_c=30_s=2|833|1293|829|1287|21|sim|146,071|7,90377|154,332
instanceLarge1294_m=9_n=200_l=40_c=30_s=0|1323|1385|1302|1372|22|sim|171,852|9,29098|181,517
instanceLarge1295_m=9_n=200_l=40_c=30_s=1|12002|1494|10743|1309|51|sim|202,331|29,8249|232,492
instanceLarge1296_m=9_n=200_l=40_c=30_s=2|827|1281|825|1273|35|sim|149,963|12,4859|162,768
instanceLarge1297_m=9_n=200_l=40_c=30_s=0|1665|1437|1642|1407|28|sim|165,089|11,5608|177,008
instanceLarge1298_m=9_n=200_l=40_c=30_s=1|12178|1498|9148|1097|132|sim|198,051|73,5842|271,911
instanceLarge1299_m=9_n=200_l=40_c=30_s=2|831|1304|831|1304|20|não|144,592|7,22966|152,161
instanceLarge1300_m=9_n=200_l=40_c=30_s=0|4003|1487|3821|1384|36|sim|179,307|19,0336|198,695
instanceLarge1301_m=9_n=200_l=40_c=30_s=1|12567|1530|10624|1295|60|sim|195,549|37,5412|233,426
instanceLarge1302_m=9_n=200_l=40_c=30_s=2|784|1302|784|1302|21|não|132,348|7,30754|139,982
instanceLarge1303_m=9_n=200_l=40_c=30_s=0|1829|1439|1829|1439|21|não|167,804|8,5156|176,705
instanceLarge1304_m=9_n=200_l=40_c=30_s=1|12181|1497|10185|1237|79|sim|196,846|45,483|242,641
instanceLarge1305_m=9_n=200_l=40_c=30_s=2|842|1340|841|1338|37|sim|147,697|14,5938|162,657
instanceLarge1306_m=9_n=200_l=40_c=30_s=0|6689|1505|6291|1388|35|sim|196,125|19,5743|216,056
instanceLarge1307_m=9_n=200_l=40_c=30_s=1|12305|1514|8969|1069|164|sim|195,65|86,6243|282,546
instanceLarge1308_m=9_n=200_l=40_c=30_s=2|877|1305|877|1305|21|não|149,645|7,54937|157,532
instanceLarge1309_m=9_n=200_l=40_c=30_s=0|4644|1472|3570|1076|144|sim|188,688|75,0363|263,99
instanceLarge1310_m=9_n=200_l=40_c=30_s=1|12275|1501|10830|1312|46|sim|198,326|28,4293|227,089
instanceLarge1311_m=9_n=200_l=40_c=30_s=2|796|1318|796|1318|21|não|146,173|7,66642|154,173
instanceLarge1312_m=9_n=200_l=40_c=30_s=0|3497|1470|3297|1363|41|sim|185,803|20,3293|206,492
instanceLarge1313_m=9_n=200_l=40_c=30_s=1|12039|1469|8659|1035|201|sim|193,796|103,901|297,967
instanceLarge1314_m=9_n=200_l=40_c=30_s=2|821|1308|821|1308|20|não|141,619|7,27011|149,229
instanceLarge1315_m=9_n=200_l=40_c=30_s=0|7112|1498|6652|1371|36|sim|201,012|19,4254|220,787
instanceLarge1316_m=9_n=200_l=40_c=30_s=1|12043|1494|9732|1191|101|sim|200,389|57,9084|258,594
instanceLarge1317_m=9_n=200_l=40_c=30_s=2|819|1323|819|1323|21|não|145,181|7,30673|152,815
instanceLarge1318_m=9_n=200_l=40_c=30_s=0|8104|1494|7067|1265|74|sim|195,007|43,6065|238,947
instanceLarge1319_m=9_n=200_l=40_c=30_s=1|12120|1493|10919|1311|46|sim|196,168|28,6116|225,131
instanceLarge1320_m=9_n=200_l=40_c=30_s=2|866|1304|866|1304|21|não|139,742|7,46202|147,536
instanceLarge1321_m=10_n=200_l=30_c=10_s=0|3593|845|3556|826|25|sim|8,67474|0,541267|9,23478
instanceLarge1322_m=10_n=200_l=30_c=10_s=1|6594|847|5434|700|61|sim|8,92992|1,926|10,8725
instanceLarge1323_m=10_n=200_l=30_c=10_s=2|657|770|657|770|18|não|7,07501|0,343458|7,4367
instanceLarge1324_m=10_n=200_l=30_c=10_s=0|4431|862|3920|742|45|sim|9,09005|1,49668|10,6046
instanceLarge1325_m=10_n=200_l=30_c=10_s=1|6696|869|5805|741|56|sim|9,20645|1,71432|10,9383
instanceLarge1326_m=10_n=200_l=30_c=10_s=2|709|781|709|781|18|não|7,10662|0,347945|7,4728
instanceLarge1327_m=10_n=200_l=30_c=10_s=0|1642|855|1592|788|28|sim|7,95874|0,771007|8,7482
instanceLarge1328_m=10_n=200_l=30_c=10_s=1|6485|850|5542|701|49|sim|8,77077|1,56089|10,3484
instanceLarge1329_m=10_n=200_l=30_c=10_s=2|669|774|669|774|17|não|6,82484|0,334718|7,17774
instanceLarge1330_m=10_n=200_l=30_c=10_s=0|5000|864|4541|776|34|sim|9,13979|1,01116|10,1694
instanceLarge1331_m=10_n=200_l=30_c=10_s=1|6575|862|6575|862|17|não|9,24214|0,370453|9,6322
instanceLarge1332_m=10_n=200_l=30_c=10_s=2|706|773|706|773|18|não|6,64424|0,334792|6,99622
instanceLarge1333_m=10_n=200_l=30_c=10_s=0|3975|855|3929|837|20|sim|8,79092|0,472108|9,28203
instanceLarge1334_m=10_n=200_l=30_c=10_s=1|6494|849|6362|820|22|sim|8,93951|0,517302|9,47591
instanceLarge1335_m=10_n=200_l=30_c=10_s=2|655|778|655|778|18|não|6,93038|0,33897|7,28724
instanceLarge1336_m=10_n=200_l=30_c=10_s=0|3829|859|3427|752|53|sim|8,62999|1,53479|10,1814
instanceLarge1337_m=10_n=200_l=30_c=10_s=1|6567|856|5290|674|125|sim|8,8752|3,50288|12,394
instanceLarge1338_m=10_n=200_l=30_c=10_s=2|671|774|668|768|31|sim|6,68778|0,615209|7,32071
instanceLarge1339_m=10_n=200_l=30_c=10_s=0|4317|855|3333|622|142|sim|9,05235|3,97858|13,0465
instanceLarge1340_m=10_n=200_l=30_c=10_s=1|6480|845|5086|638|108|sim|8,95794|3,15726|12,1308
instanceLarge1341_m=10_n=200_l=30_c=10_s=2|689|770|689|770|18|não|6,8852|0,342644|7,24533
instanceLarge1342_m=10_n=200_l=30_c=10_s=0|2874|854|2577|738|46|sim|9,18807|1,48207|10,6866
instanceLarge1343_m=10_n=200_l=30_c=10_s=1|6582|856|5523|708|76|sim|9,03946|2,265|11,321
instanceLarge1344_m=10_n=200_l=30_c=10_s=2|703|786|703|786|18|não|6,84018|0,34054|7,19849
instanceLarge1345_m=10_n=200_l=30_c=10_s=0|3451|863|2952|721|54|sim|8,92798|1,63457|10,5792
instanceLarge1346_m=10_n=200_l=30_c=10_s=1|6492|843|5911|756|37|sim|8,77653|1,08881|9,88305
instanceLarge1347_m=10_n=200_l=30_c=10_s=2|707|775|702|768|32|sim|6,9625|0,651855|7,63252
instanceLarge1348_m=10_n=200_l=30_c=10_s=0|767|812|763|800|31|sim|7,12524|0,659196|7,80262
instanceLarge1349_m=10_n=200_l=30_c=10_s=1|6611|862|5283|676|124|sim|9,35144|3,53408|12,902
instanceLarge1350_m=10_n=200_l=30_c=10_s=2|682|783|682|783|18|não|6,78463|0,34861|7,1514
instanceLarge1351_m=10_n=200_l=30_c=20_s=0|4221|1215|3463|946|66|sim|57,1476|13,5742|70,8227
instanceLarge1352_m=10_n=200_l=30_c=20_s=1|9161|1227|6148|797|159|sim|57,8359|28,1734|86,0959
instanceLarge1353_m=10_n=200_l=30_c=20_s=2|727|1040|725|1029|22|sim|39,6432|2,81702|42,5668
instanceLarge1354_m=10_n=200_l=30_c=20_s=0|1165|1143|1164|1132|32|sim|48,4591|4,19879|52,7787
instanceLarge1355_m=10_n=200_l=30_c=20_s=1|9152|1237|6873|891|83|sim|59,3077|17,1829|76,5853
instanceLarge1356_m=10_n=200_l=30_c=20_s=2|696|1048|696|1048|17|não|38,7526|1,9606|40,8211
instanceLarge1357_m=10_n=200_l=30_c=20_s=0|2438|1204|2215|1054|48|sim|53,4678|8,96171|62,5383
instanceLarge1358_m=10_n=200_l=30_c=20_s=1|9336|1244|7450|978|64|sim|59,2022|13,3941|72,6985
instanceLarge1359_m=10_n=200_l=30_c=20_s=2|702|1082|702|1082|18|não|43,3409|2,21394|45,6688
instanceLarge1360_m=10_n=200_l=30_c=20_s=0|5757|1208|4417|882|80|sim|57,2068|16,5895|73,8908
instanceLarge1361_m=10_n=200_l=30_c=20_s=1|9023|1217|8962|1201|18|sim|58,5167|2,53456|61,173
instanceLarge1362_m=10_n=200_l=30_c=20_s=2|710|1080|710|1080|18|não|42,8425|2,1135|45,0657
instanceLarge1363_m=10_n=200_l=30_c=20_s=0|2497|1195|2429|1115|27|sim|55,5976|4,63314|60,3461
instanceLarge1364_m=10_n=200_l=30_c=20_s=1|9070|1218|5941|765|295|sim|60,4715|44,8558|105,408
instanceLarge1365_m=10_n=200_l=30_c=20_s=2|770|1075|770|1075|18|não|45,5843|2,2275|47,9276
instanceLarge1366_m=10_n=200_l=30_c=20_s=0|6754|1219|4539|790|146|sim|57,2259|26,9545|84,2666
instanceLarge1367_m=10_n=200_l=30_c=20_s=1|9170|1237|8242|1089|31|sim|57,4853|6,14798|63,7486
instanceLarge1368_m=10_n=200_l=30_c=20_s=2|712|1060|712|1060|18|não|41,4915|2,14238|43,749
instanceLarge1369_m=10_n=200_l=30_c=20_s=0|7644|1215|5200|791|194|sim|58,0962|32,5902|90,778
instanceLarge1370_m=10_n=200_l=30_c=20_s=1|9151|1221|6562|842|115|sim|58,328|21,9504|80,3699
instanceLarge1371_m=10_n=200_l=30_c=20_s=2|750|1070|750|1070|18|não|43,3393|2,26956|45,7249
instanceLarge1372_m=10_n=200_l=30_c=20_s=0|7626|1221|6584|1030|39|sim|58,6873|8,00852|66,8082
instanceLarge1373_m=10_n=200_l=30_c=20_s=1|9138|1221|8827|1153|22|sim|58,662|3,86584|62,6514
instanceLarge1374_m=10_n=200_l=30_c=20_s=2|709|1064|709|1064|18|não|40,0984|2,15668|42,3676
instanceLarge1375_m=10_n=200_l=30_c=20_s=0|6104|1229|4778|946|76|sim|61,6813|15,3278|77,1121
instanceLarge1376_m=10_n=200_l=30_c=20_s=1|9213|1237|6887|906|103|sim|61,7381|21,1223|82,9583
instanceLarge1377_m=10_n=200_l=30_c=20_s=2|728|1060|722|1048|19|sim|42,6587|2,36657|45,1351
instanceLarge1378_m=10_n=200_l=30_c=20_s=0|3815|1218|3776|1176|24|sim|56,0182|3,63718|59,7801
instanceLarge1379_m=10_n=200_l=30_c=20_s=1|9086|1223|6468|835|101|sim|56,5404|19,0285|75,6595
instanceLarge1380_m=10_n=200_l=30_c=20_s=2|697|1065|695|1059|23|sim|41,7031|2,93101|44,7651
instanceLarge1381_m=10_n=200_l=40_c=20_s=0|3521|1180|3442|1102|30|sim|39,0676|3,39652|42,545
instanceLarge1382_m=10_n=200_l=40_c=20_s=1|8953|1195|6642|869|162|sim|39,947|16,9056|56,9121
instanceLarge1383_m=10_n=200_l=40_c=20_s=2|748|1059|748|1059|17|não|26,2089|1,39502|27,6825
instanceLarge1384_m=10_n=200_l=40_c=20_s=0|1191|1122|1177|1083|21|sim|33,2457|2,22899|35,555
instanceLarge1385_m=10_n=200_l=40_c=20_s=1|8780|1172|5792|766|358|sim|39,9108|30,6684|70,634
instanceLarge1386_m=10_n=200_l=40_c=20_s=2|728|1055|726|1051|23|sim|27,7445|1,87114|29,6884
instanceLarge1387_m=10_n=200_l=40_c=20_s=0|4580|1165|3544|846|116|sim|40,1544|13,8128|54,0275
instanceLarge1388_m=10_n=200_l=40_c=20_s=1|8479|1150|8447|1137|19|sim|40,1114|1,82724|42,0238
instanceLarge1389_m=10_n=200_l=40_c=20_s=2|678|1071|678|1071|17|não|26,3797|1,39717|27,8527
instanceLarge1390_m=10_n=200_l=40_c=20_s=0|5153|1155|3998|873|102|sim|39,482|11,8447|51,3831
instanceLarge1391_m=10_n=200_l=40_c=20_s=1|8903|1182|7261|948|59|sim|39,2975|7,31283|46,6778
instanceLarge1392_m=10_n=200_l=40_c=20_s=2|693|1048|693|1048|17|não|28,1738|1,24043|29,4826
instanceLarge1393_m=10_n=200_l=40_c=20_s=0|3952|1157|3891|1109|27|sim|37,987|2,7379|40,8017
instanceLarge1394_m=10_n=200_l=40_c=20_s=1|8750|1159|7985|1010|30|sim|38,7433|3,63913|42,4552
instanceLarge1395_m=10_n=200_l=40_c=20_s=2|764|1042|763|1032|28|sim|26,5792|2,27142|28,9237
instanceLarge1396_m=10_n=200_l=40_c=20_s=0|5147|1159|4040|872|114|sim|38,4113|13,4353|51,9037
instanceLarge1397_m=10_n=200_l=40_c=20_s=1|8751|1176|8635|1118|25|sim|40,336|2,75937|43,1777
instanceLarge1398_m=10_n=200_l=40_c=20_s=2|752|1073|752|1073|17|não|28,4677|1,49121|30,0384
instanceLarge1399_m=10_n=200_l=40_c=20_s=0|2333|1149|2146|990|42|sim|35,7305|5,25451|41,0535
instanceLarge1400_m=10_n=200_l=40_c=20_s=1|8590|1167|7077|928|114|sim|37,9028|12,3251|50,2934
instanceLarge1401_m=10_n=200_l=40_c=20_s=2|701|1063|698|1054|27|sim|26,4049|2,24293|28,7234
instanceLarge1402_m=10_n=200_l=40_c=20_s=0|1675|1157|1460|924|110|sim|36,2185|11,3024|47,5847
instanceLarge1403_m=10_n=200_l=40_c=20_s=1|8653|1170|6220|814|174|sim|39,0339|18,9884|58,0792
instanceLarge1404_m=10_n=200_l=40_c=20_s=2|714|1047|713|1043|34|sim|26,4421|2,88127|29,4018
instanceLarge1405_m=10_n=200_l=40_c=20_s=0|2732|1167|2232|900|89|sim|38,2466|10,4581|48,7681
instanceLarge1406_m=10_n=200_l=40_c=20_s=1|8610|1167|7042|926|86|sim|39,7893|10,4032|50,2562
instanceLarge1407_m=10_n=200_l=40_c=20_s=2|694|1047|690|1025|40|sim|23,9417|3,37595|27,3909
instanceLarge1408_m=10_n=200_l=40_c=20_s=0|5434|1145|4957|1022|30|sim|39,1715|3,43911|42,6806
instanceLarge1409_m=10_n=200_l=40_c=20_s=1|8754|1175|7514|970|48|sim|41,1728|6,02715|47,271
instanceLarge1410_m=10_n=200_l=40_c=20_s=2|740|1071|737|1066|21|sim|26,7606|1,75229|28,5883
instanceLarge1411_m=10_n=200_l=40_c=30_s=0|4570|1499|4071|1294|45|sim|164,443|27,0409|191,801
instanceLarge1412_m=10_n=200_l=40_c=30_s=1|11089|1485|8282|1115|113|sim|170,722|65,9344|236,926
instanceLarge1413_m=10_n=200_l=40_c=30_s=2|717|1287|717|1287|18|não|121,009|6,16419|127,495
instanceLarge1414_m=10_n=200_l=40_c=30_s=0|3345|1474|3117|1336|35|sim|159,224|19,1795|178,742
instanceLarge1415_m=10_n=200_l=40_c=30_s=1|11104|1496|8087|1077|123|sim|170,58|71,3905|242,233
instanceLarge1416_m=10_n=200_l=40_c=30_s=2|761|1306|760|1299|19|sim|123,275|7,17018|130,774
instanceLarge1417_m=10_n=200_l=40_c=30_s=0|1146|1407|1146|1407|18|não|147,176|6,91324|154,448
instanceLarge1418_m=10_n=200_l=40_c=30_s=1|10962|1477|9860|1309|38|sim|174,169|23,086|197,613
instanceLarge1419_m=10_n=200_l=40_c=30_s=2|712|1305|712|1305|18|não|129,099|6,38868|135,817
instanceLarge1420_m=10_n=200_l=40_c=30_s=0|1480|1417|1444|1328|32|sim|139,555|15,5458|155,424
instanceLarge1421_m=10_n=200_l=40_c=30_s=1|10827|1486|7731|1032|203|sim|166,048|99,1044|265,409
instanceLarge1422_m=10_n=200_l=40_c=30_s=2|744|1294|744|1294|18|não|122,683|6,73664|129,766
instanceLarge1423_m=10_n=200_l=40_c=30_s=0|1173|1373|1159|1354|30|sim|136,893|12,3141|149,559
instanceLarge1424_m=10_n=200_l=40_c=30_s=1|11157|1493|8729|1162|78|sim|172,479|49,3233|222,087
instanceLarge1425_m=10_n=200_l=40_c=30_s=2|742|1295|738|1291|23|sim|123,26|8,28759|131,87
instanceLarge1426_m=10_n=200_l=40_c=30_s=0|8178|1474|6721|1180|69|sim|167,324|41,3057|208,925
instanceLarge1427_m=10_n=200_l=40_c=30_s=1|10907|1484|8583|1151|83|sim|166,97|49,9549|217,218
instanceLarge1428_m=10_n=200_l=40_c=30_s=2|729|1280|729|1280|18|não|122,877|6,24174|129,434
instanceLarge1429_m=10_n=200_l=40_c=30_s=0|4862|1490|3680|1080|104|sim|163,474|63,1264|226,869
instanceLarge1430_m=10_n=200_l=40_c=30_s=1|11141|1499|8175|1103|138|sim|170,739|73,6508|244,669
instanceLarge1431_m=10_n=200_l=40_c=30_s=2|727|1293|727|1293|18|não|122,215|6,22076|128,757
instanceLarge1432_m=10_n=200_l=40_c=30_s=0|3585|1479|3585|1479|18|não|161,31|7,19921|168,884
instanceLarge1433_m=10_n=200_l=40_c=30_s=1|10959|1490|8341|1120|87|sim|171,254|53,0914|224,621
instanceLarge1434_m=10_n=200_l=40_c=30_s=2|731|1300|731|1300|18|não|123,732|6,46437|130,525
instanceLarge1435_m=10_n=200_l=40_c=30_s=0|4867|1476|4815|1453|21|sim|164,889|9,18416|174,436
instanceLarge1436_m=10_n=200_l=40_c=30_s=1|10955|1483|9311|1247|53|sim|172,288|32,7319|205,323
instanceLarge1437_m=10_n=200_l=40_c=30_s=2|782|1308|782|1308|18|não|125,237|6,23192|131,793
instanceLarge1438_m=10_n=200_l=40_c=30_s=0|6086|1502|5992|1427|30|sim|173,371|15,1521|188,888
instanceLarge1439_m=10_n=200_l=40_c=30_s=1|10845|1492|8020|1076|141|sim|174,836|76,4672|251,573
instanceLarge1440_m=10_n=200_l=40_c=30_s=2|746|1289|746|1289|18|não|125,96|6,50961|132,802
instanceLarge841_m=6_n=200_l=30_c=10_s=0|8428|909|6607|688|143|sim|17,2169|4,22914|21,4625
instanceLarge842_m=6_n=200_l=30_c=10_s=1|11329|904|9902|782|74|sim|17,2553|2,26204|19,537
instanceLarge843_m=6_n=200_l=30_c=10_s=2|1100|835|1097|832|44|sim|13,5762|0,939619|14,5356
instanceLarge844_m=6_n=200_l=30_c=10_s=0|8715|920|6387|642|297|sim|16,9665|7,54352|24,5266
instanceLarge845_m=6_n=200_l=30_c=10_s=1|11587|916|9896|776|78|sim|17,0848|2,48917|19,5922
instanceLarge846_m=6_n=200_l=30_c=10_s=2|1161|849|1158|843|35|sim|13,3703|0,724499|14,1134
instanceLarge847_m=6_n=200_l=30_c=10_s=0|2014|879|1860|751|92|sim|15,1309|2,54358|17,6927
instanceLarge848_m=6_n=200_l=30_c=10_s=1|11285|905|10655|849|42|sim|17,588|1,11154|18,7193
instanceLarge849_m=6_n=200_l=30_c=10_s=2|1108|823|1108|823|29|não|13,1614|0,586491|13,7672
instanceLarge850_m=6_n=200_l=30_c=10_s=0|1804|887|1804|887|31|não|14,4762|0,653547|15,15
instanceLarge851_m=6_n=200_l=30_c=10_s=1|11358|891|9321|721|112|sim|16,6686|3,32299|20,0078
instanceLarge852_m=6_n=200_l=30_c=10_s=2|1193|822|1193|822|30|não|12,9252|0,608732|13,5533
instanceLarge853_m=6_n=200_l=30_c=10_s=0|2061|875|1995|816|56|sim|15,2627|1,42436|16,7062
instanceLarge854_m=6_n=200_l=30_c=10_s=1|11526|919|8971|696|156|sim|17,4624|4,50534|21,9841
instanceLarge855_m=6_n=200_l=30_c=10_s=2|1171|856|1169|848|47|sim|13,622|1,00197|14,6439
instanceLarge856_m=6_n=200_l=30_c=10_s=0|8614|899|6666|665|251|sim|16,1988|6,27779|22,4923
instanceLarge857_m=6_n=200_l=30_c=10_s=1|11445|905|8692|666|183|sim|16,2992|5,0951|21,4101
instanceLarge858_m=6_n=200_l=30_c=10_s=2|1187|813|1187|813|28|não|12,3441|0,548358|12,9109
instanceLarge859_m=6_n=200_l=30_c=10_s=0|5940|906|5309|793|67|sim|17,298|1,93779|19,2533
instanceLarge860_m=6_n=200_l=30_c=10_s=1|11535|909|9746|765|137|sim|17,6728|3,40616|21,0966
instanceLarge861_m=6_n=200_l=30_c=10_s=2|1176|827|1176|827|31|não|13,7653|0,59895|14,3827
instanceLarge862_m=6_n=200_l=30_c=10_s=0|8491|904|7069|731|177|sim|17,4167|4,75399|22,1883
instanceLarge863_m=6_n=200_l=30_c=10_s=1|11375|901|8740|677|268|sim|17,3899|6,50854|23,9145
instanceLarge864_m=6_n=200_l=30_c=10_s=2|1170|854|1170|854|31|não|12,9195|0,618612|13,5575
instanceLarge865_m=6_n=200_l=30_c=10_s=0|4955|906|4774|861|43|sim|17,1332|1,12446|18,2772
instanceLarge866_m=6_n=200_l=30_c=10_s=1|11468|912|9921|779|88|sim|17,8121|2,55031|20,38
instanceLarge867_m=6_n=200_l=30_c=10_s=2|1142|836|1138|831|52|sim|13,5922|1,04778|14,659
instanceLarge868_m=6_n=200_l=30_c=10_s=0|6316|907|6276|894|42|sim|17,2183|0,964596|18,2032
