NOME_SOLU|VAL_SOLUCAO_INICIAL|QTD_TROCAS_SOL_INCIAL|VAL_SOLUCAO_POS_REFI|QTD_TROCAS_POS_REFI|QTD_ITERACOES|HOUVE_MELHORA|TEMPO_HC|TEMPO_REF|TEMPO_TOTAL 
instance493_m=3_n=15_l=15_c=5_s=0|633|23|633|23|3|não|0,0025777|0,0012999|0,0041782
instance494_m=3_n=15_l=15_c=5_s=1|737|23|737|23|3|não|0,0025675|0,0013023|0,0041726
instance495_m=3_n=15_l=15_c=5_s=2|192|19|192|19|2|não|0,0025644|0,0009148|0,0037493
instance496_m=3_n=15_l=15_c=5_s=0|401|27|401|27|3|não|0,0035519|0,0015929|0,0055013
instance497_m=3_n=15_l=15_c=5_s=1|796|26|796|26|3|não|0,0035046|0,0014778|0,0053196
instance498_m=3_n=15_l=15_c=5_s=2|182|23|182|23|3|não|0,0034669|0,0014717|0,0052755
instance499_m=3_n=15_l=15_c=5_s=0|387|24|387|24|3|não|0,0028887|0,001257|0,0044325
instance500_m=3_n=15_l=15_c=5_s=1|770|24|546|16|9|sim|0,0029317|0,0044223|0,0076117
instance501_m=3_n=15_l=15_c=5_s=2|200|26|200|26|3|não|0,0029325|0,0013577|0,0046157
instance502_m=3_n=15_l=15_c=5_s=0|732|28|732|28|3|não|0,0033471|0,0014546|0,0051401
instance503_m=3_n=15_l=15_c=5_s=1|819|28|819|28|3|não|0,0033228|0,0014485|0,0051098
instance504_m=3_n=15_l=15_c=5_s=2|246|27|246|27|3|não|0,0029781|0,0013691|0,0046441
instance505_m=3_n=15_l=15_c=5_s=0|560|25|527|23|9|sim|0,0029581|0,0045814|0,0078684
instance506_m=3_n=15_l=15_c=5_s=1|785|25|727|23|9|sim|0,0029603|0,004588|0,0078642
instance507_m=3_n=15_l=15_c=5_s=2|182|23|182|23|3|não|0,0028782|0,0013289|0,0045129
instance508_m=3_n=15_l=15_c=5_s=0|600|27|600|27|3|não|0,003293|0,0013206|0,0049148
instance509_m=3_n=15_l=15_c=5_s=1|781|28|781|28|3|não|0,0033259|0,0013549|0,0049929
instance510_m=3_n=15_l=15_c=5_s=2|163|27|163|27|3|não|0,003188|0,0013569|0,0048651
instance511_m=3_n=15_l=15_c=10_s=0|171|4|171|4|1|não|0,0018991|0,0004789|0,0026342
instance512_m=3_n=15_l=15_c=10_s=1|225|4|225|4|1|não|0,0019247|0,0004754|0,0026603
instance513_m=3_n=15_l=15_c=10_s=2|124|3|124|3|1|não|0,001895|0,0004314|0,002573
instance514_m=3_n=15_l=15_c=10_s=0|203|5|203|5|1|não|0,0018827|0,0004784|0,0026189
instance515_m=3_n=15_l=15_c=10_s=1|336|5|268|2|4|sim|0,0018805|0,0016658|0,0037674
instance516_m=3_n=15_l=15_c=10_s=2|179|5|179|5|1|não|0,0018978|0,0004547|0,0026125
instance517_m=3_n=15_l=15_c=10_s=0|249|3|249|3|1|não|0,0022675|0,0003993|0,0028732
instance518_m=3_n=15_l=15_c=10_s=1|288|3|288|3|1|não|0,0021587|0,0003915|0,0027569
instance519_m=3_n=15_l=15_c=10_s=2|152|4|152|4|2|não|0,0023434|0,0006081|0,0031503
instance520_m=3_n=15_l=15_c=10_s=0|245|5|245|5|1|não|0,0024156|0,000496|0,0031945
instance521_m=3_n=15_l=15_c=10_s=1|287|5|287|5|1|não|0,0024261|0,0005051|0,003211
instance522_m=3_n=15_l=15_c=10_s=2|172|4|172|4|1|não|0,0023776|0,000531|0,0031543
instance523_m=3_n=15_l=15_c=10_s=0|176|1|176|1|1|não|0,0016517|0,0003502|0,0021914
instance524_m=3_n=15_l=15_c=10_s=1|235|1|235|1|1|não|0,0016699|0,0003495|0,0022107
instance525_m=3_n=15_l=15_c=10_s=2|170|1|170|1|1|não|0,0016507|0,0003521|0,0021847
instance526_m=3_n=15_l=15_c=10_s=0|218|5|218|5|1|não|0,0019473|0,0004679|0,0026574
instance527_m=3_n=15_l=15_c=10_s=1|365|5|331|4|2|sim|0,0019491|0,0009337|0,0031492
instance528_m=3_n=15_l=15_c=10_s=2|173|5|173|5|1|não|0,0019839|0,0004694|0,0026991
instance529_m=3_n=15_l=15_c=10_s=0|177|0|163|1|1|sim|0,0018122|0,0012159|0,0032243
instance530_m=3_n=15_l=15_c=10_s=1|177|0|175|0|0|sim|0,0017862|0,0008322|0,0027863
instance531_m=3_n=15_l=15_c=10_s=2|177|0|159|2|2|sim|0,0017983|0,0018653|0,0039175
instance532_m=3_n=15_l=15_c=10_s=0|219|4|171|3|1|sim|0,0016275|0,0015117|0,0033258
instance533_m=3_n=15_l=15_c=10_s=1|289|4|168|1|3|sim|0,002203|0,0015189|0,0038984
instance534_m=3_n=15_l=15_c=10_s=2|161|4|161|4|1|não|0,0021803|0,0004557|0,002873
instance535_m=3_n=15_l=15_c=10_s=0|337|3|337|3|1|não|0,0018443|0,0004247|0,0024967
instance536_m=3_n=15_l=15_c=10_s=1|367|3|367|3|1|não|0,0018507|0,0004341|0,0025071
instance537_m=3_n=15_l=15_c=10_s=2|190|3|190|3|1|não|0,001835|0,0004251|0,0024911
instance538_m=3_n=15_l=15_c=10_s=0|254|6|254|6|1|não|0,0022272|0,0004935|0,0029669
instance539_m=3_n=15_l=15_c=10_s=1|276|6|276|6|1|não|0,0022348|0,0004924|0,0029687
instance540_m=3_n=15_l=15_c=10_s=2|156|5|156|5|1|não|0,001681|0,0004463|0,0023389
instance541_m=3_n=15_l=15_c=10_s=0|389|16|389|16|2|não|0,0038548|0,0013177|0,0055727
instance542_m=3_n=15_l=15_c=10_s=1|529|16|529|16|2|não|0,003892|0,001334|0,005627
instance543_m=3_n=15_l=15_c=10_s=2|168|11|168|11|2|não|0,0035869|0,0011482|0,005079
instance544_m=3_n=15_l=15_c=10_s=0|176|16|176|16|3|não|0,0043686|0,002013|0,0068402
instance545_m=3_n=15_l=15_c=10_s=1|565|16|420|9|9|sim|0,0040907|0,0060773|0,0104874
instance546_m=3_n=15_l=15_c=10_s=2|158|16|158|16|3|não|0,0057458|0,0032377|0,009726
instance547_m=3_n=15_l=15_c=10_s=0|247|16|247|16|3|não|0,0039327|0,0020039|0,0063951
instance548_m=3_n=15_l=15_c=10_s=1|606|16|548|15|6|sim|0,0036699|0,003907|0,0080398
instance549_m=3_n=15_l=15_c=10_s=2|157|10|157|10|2|não|0,0036815|0,0012594|0,0053691
instance550_m=3_n=15_l=15_c=10_s=0|459|14|459|14|2|não|0,0036854|0,0017645|0,0061247
instance551_m=3_n=15_l=15_c=10_s=1|539|14|539|14|2|não|0,0036281|0,0014204|0,0054662
instance552_m=3_n=15_l=15_c=10_s=2|264|14|264|14|2|não|0,0036175|0,0015011|0,0055347
instance553_m=3_n=15_l=15_c=10_s=0|394|11|394|11|2|não|0,0029559|0,0010835|0,0043482
instance554_m=3_n=15_l=15_c=10_s=1|459|11|459|11|2|não|0,0029787|0,0010832|0,0043752
instance555_m=3_n=15_l=15_c=10_s=2|151|9|151|9|2|não|0,0029433|0,0011193|0,0043916
instance556_m=3_n=15_l=15_c=10_s=0|193|12|193|12|2|não|0,003252|0,0013747|0,005055
instance557_m=3_n=15_l=15_c=10_s=1|478|12|432|11|4|sim|0,0034379|0,0027776|0,006642
instance558_m=3_n=15_l=15_c=10_s=2|171|12|171|12|2|não|0,0032459|0,0013863|0,0050525
instance559_m=3_n=15_l=15_c=10_s=0|417|17|280|10|6|sim|0,0041373|0,005006|0,0094993
instance560_m=3_n=15_l=15_c=10_s=1|508|17|332|10|6|sim|0,0037842|0,004992|0,009137
instance561_m=3_n=15_l=15_c=10_s=2|133|12|133|12|2|não|0,0036961|0,0014092|0,0055194
instance562_m=3_n=15_l=15_c=10_s=0|360|11|290|7|4|sim|0,0027842|0,0026438|0,0057023
instance563_m=3_n=15_l=15_c=10_s=1|470|11|430|8|2|sim|0,002782|0,0015032|0,0045982
instance564_m=3_n=15_l=15_c=10_s=2|225|11|225|11|2|não|0,0027452|0,0011465|0,0042406
instance565_m=3_n=15_l=15_c=10_s=0|250|13|250|13|2|não|0,0033764|0,0013293|0,0050975
instance566_m=3_n=15_l=15_c=10_s=1|522|15|522|15|2|não|0,0034692|0,0015122|0,0054362
instance567_m=3_n=15_l=15_c=10_s=2|194|12|194|12|2|não|0,0033999|0,0013493|0,0051485
instance568_m=3_n=15_l=15_c=10_s=0|209|12|209|12|2|não|0,0030638|0,0012394|0,0046749
instance569_m=3_n=15_l=15_c=10_s=1|401|12|401|12|2|não|0,0029983|0,001248|0,0046182
instance570_m=3_n=15_l=15_c=10_s=2|146|12|146|12|2|não|0,0030418|0,0012724|0,0047035
instance571_m=3_n=15_l=15_c=10_s=0|276|25|276|25|3|não|0,008741|0,0038584|0,0135151
instance572_m=3_n=15_l=15_c=10_s=1|903|28|580|17|8|sim|0,008766|0,011938|0,0213974
instance573_m=3_n=15_l=15_c=10_s=2|211|25|211|25|2|não|0,0086621|0,0029892|0,0125683
instance574_m=3_n=15_l=15_c=10_s=0|505|32|505|32|3|não|0,0094238|0,0050139|0,0156384
instance575_m=3_n=15_l=15_c=10_s=1|961|32|851|28|5|sim|0,0092041|0,0086961|0,0188514
instance576_m=3_n=15_l=15_c=10_s=2|210|25|210|25|3|não|0,0084354|0,0040557|0,0134474
instance577_m=3_n=15_l=15_c=10_s=0|631|33|449|23|16|sim|0,0095752|0,0252635|0,0357475
instance578_m=3_n=15_l=15_c=10_s=1|858|33|858|33|3|não|0,0093526|0,0042772|0,0146462
instance579_m=3_n=15_l=15_c=10_s=2|221|30|221|30|3|não|0,009131|0,004532|0,014749
instance580_m=3_n=15_l=15_c=10_s=0|254|25|254|25|3|não|0,0084532|0,0041261|0,0135361
instance581_m=3_n=15_l=15_c=10_s=1|860|28|593|18|7|sim|0,0084338|0,0118132|0,0210284
instance582_m=3_n=15_l=15_c=10_s=2|165|23|165|23|3|não|0,0081521|0,003705|0,0127078
instance583_m=3_n=15_l=15_c=10_s=0|355|29|355|29|3|não|0,009404|0,0042533|0,0146592
instance584_m=3_n=15_l=15_c=10_s=1|809|29|809|29|3|não|0,0095068|0,0044002|0,014928
instance585_m=3_n=15_l=15_c=10_s=2|165|22|165|22|3|não|0,0086628|0,0038631|0,013444
instance586_m=3_n=15_l=15_c=10_s=0|520|31|520|31|3|não|0,008891|0,0041695|0,0140462
instance587_m=3_n=15_l=15_c=10_s=1|856|31|856|31|3|não|0,00888|0,0041451|0,0140113
instance588_m=3_n=15_l=15_c=10_s=2|158|27|158|27|3|não|0,0089426|0,0040267|0,0139199
instance589_m=3_n=15_l=15_c=10_s=0|150|18|150|18|2|não|0,0073081|0,0026515|0,010782
instance590_m=3_n=15_l=15_c=10_s=1|915|31|719|23|8|sim|0,0093269|0,0134867|0,0236786
instance591_m=3_n=15_l=15_c=10_s=2|150|18|150|18|2|não|0,0071401|0,0026365|0,0105745
instance592_m=3_n=15_l=15_c=10_s=0|583|25|576|22|3|sim|0,0081545|0,0048434|0,0138407
instance593_m=3_n=15_l=15_c=10_s=1|846|28|846|28|3|não|0,0081741|0,004095|0,0132384
instance594_m=3_n=15_l=15_c=10_s=2|180|21|180|21|3|não|0,0068106|0,0034541|0,0110595
instance595_m=3_n=15_l=15_c=10_s=0|597|30|597|30|3|não|0,0092422|0,0045256|0,0148441
instance596_m=3_n=15_l=15_c=10_s=1|762|30|762|30|3|não|0,0092462|0,0045174|0,0148428
instance597_m=3_n=15_l=15_c=10_s=2|180|23|180|23|4|não|0,007486|0,0045715|0,0129191
instance598_m=3_n=15_l=15_c=10_s=0|658|26|658|26|3|não|0,0082792|0,0041181|0,0134055
instance599_m=3_n=15_l=15_c=10_s=1|842|28|842|28|3|não|0,0085996|0,0042503|0,0138523
instance600_m=3_n=15_l=15_c=10_s=2|185|22|185|22|2|não|0,0075851|0,0029472|0,0114045
instance601_m=3_n=15_l=20_c=8_s=0|280|23|280|23|3|não|0,0047115|0,0019925|0,0071609
instance602_m=3_n=15_l=20_c=8_s=1|812|23|812|23|3|não|0,0046849|0,0021896|0,0073728
instance603_m=3_n=15_l=20_c=8_s=2|236|23|236|23|3|não|0,0047812|0,0019338|0,0071775
instance604_m=3_n=15_l=20_c=8_s=0|233|24|233|24|2|não|0,0055369|0,0017208|0,0077711
instance605_m=3_n=15_l=20_c=8_s=1|789|26|789|26|2|não|0,0058514|0,001788|0,0081836
instance606_m=3_n=15_l=20_c=8_s=2|188|23|188|23|2|não|0,0055163|0,0015579|0,007534
instance607_m=3_n=15_l=20_c=8_s=0|591|26|591|26|3|não|0,0055929|0,0020699|0,0081437
instance608_m=3_n=15_l=20_c=8_s=1|906|29|651|22|8|sim|0,0057889|0,007592|0,0138205
instance609_m=3_n=15_l=20_c=8_s=2|151|22|151|22|3|não|0,0051605|0,0018252|0,0073967
instance610_m=3_n=15_l=20_c=8_s=0|257|24|257|24|3|não|0,0048657|0,0019623|0,0072813
instance611_m=3_n=15_l=20_c=8_s=1|786|24|606|17|11|sim|0,0047485|0,0080676|0,0131556
instance612_m=3_n=15_l=20_c=8_s=2|170|20|170|20|3|não|0,0045755|0,0018609|0,0068702
instance613_m=3_n=15_l=20_c=8_s=0|439|27|439|27|3|não|0,0064571|0,0023101|0,009291
instance614_m=3_n=15_l=20_c=8_s=1|747|27|747|27|3|não|0,0064929|0,0022526|0,0092712
instance615_m=3_n=15_l=20_c=8_s=2|128|23|128|23|2|não|0,0061859|0,0015967|0,0082708
instance616_m=3_n=15_l=20_c=8_s=0|435|27|435|27|3|não|0,0052393|0,0022743|0,008047
instance617_m=3_n=15_l=20_c=8_s=1|842|27|756|24|4|sim|0,0041771|0,0038594|0,0085013
instance618_m=3_n=15_l=20_c=8_s=2|160|25|160|25|3|não|0,0054993|0,0023162|0,0083585
instance619_m=3_n=15_l=20_c=8_s=0|758|29|676|25|9|sim|0,0057147|0,0077528|0,0139752
instance620_m=3_n=15_l=20_c=8_s=1|898|29|816|25|9|sim|0,0056034|0,0077269|0,0138402
instance621_m=3_n=15_l=20_c=8_s=2|191|19|191|19|3|não|0,0047702|0,0018857|0,0070912
instance622_m=3_n=15_l=20_c=8_s=0|560|28|560|28|2|não|0,0056755|0,0017464|0,0079582
instance623_m=3_n=15_l=20_c=8_s=1|800|28|800|28|2|não|0,0057026|0,0017515|0,0079905
instance624_m=3_n=15_l=20_c=8_s=2|163|24|162|23|5|sim|0,0053921|0,0038781|0,0097934
instance625_m=3_n=15_l=20_c=8_s=0|344|26|292|22|4|sim|0,0051058|0,0031869|0,008742
instance626_m=3_n=15_l=20_c=8_s=1|908|26|668|22|4|sim|0,0051075|0,0031736|0,0087304
instance627_m=3_n=15_l=20_c=8_s=2|157|22|157|22|2|não|0,0050757|0,0016782|0,007272
instance628_m=3_n=15_l=20_c=8_s=0|404|26|404|26|3|não|0,0056067|0,0021712|0,0082895
instance629_m=3_n=15_l=20_c=8_s=1|871|26|748|23|5|sim|0,0056011|0,0042867|0,0103634
instance630_m=3_n=15_l=20_c=8_s=2|198|21|198|21|3|não|0,0052884|0,0019504|0,0076909
instance631_m=3_n=15_l=20_c=12_s=0|203|9|186|6|3|sim|0,0022059|0,0015818|0,0040428
instance632_m=3_n=15_l=20_c=12_s=1|369|7|369|7|1|não|0,0020862|0,0006342|0,002986
instance633_m=3_n=15_l=20_c=12_s=2|159|8|159|8|1|não|0,0022109|0,0007009|0,0032106
instance634_m=3_n=15_l=20_c=12_s=0|283|9|283|9|1|não|0,0023323|0,0007494|0,0033965
instance635_m=3_n=15_l=20_c=12_s=1|455|8|455|8|1|não|0,0024806|0,0012131|0,0042012
instance636_m=3_n=15_l=20_c=12_s=2|168|5|168|5|1|não|0,0024929|0,000545|0,0033095
instance637_m=3_n=15_l=20_c=12_s=0|241|10|241|10|1|não|0,0027384|0,0007615|0,0038222
instance638_m=3_n=15_l=20_c=12_s=1|333|10|333|10|1|não|0,0026006|0,0006737|0,0035896
instance639_m=3_n=15_l=20_c=12_s=2|140|8|140|8|1|não|0,0028871|0,0008078|0,0040638
instance640_m=3_n=15_l=20_c=12_s=0|264|8|264|8|1|não|0,0021097|0,0006938|0,0031166
instance641_m=3_n=15_l=20_c=12_s=1|363|8|363|8|1|não|0,0021596|0,0006865|0,0031713
instance642_m=3_n=15_l=20_c=12_s=2|174|8|174|8|1|não|0,001929|0,0006645|0,0028907
instance643_m=3_n=15_l=20_c=12_s=0|305|4|259|3|3|sim|0,0017792|0,0012721|0,0032378
instance644_m=3_n=15_l=20_c=12_s=1|356|4|356|4|1|não|0,0018054|0,0005056|0,0025022
instance645_m=3_n=15_l=20_c=12_s=2|200|6|200|6|1|não|0,0019819|0,0005996|0,0028697
instance646_m=3_n=15_l=20_c=12_s=0|279|7|279|7|1|não|0,0020306|0,0006591|0,0029724
instance647_m=3_n=15_l=20_c=12_s=1|330|7|330|7|1|não|0,0019705|0,0006607|0,0029194
instance648_m=3_n=15_l=20_c=12_s=2|181|6|181|6|2|não|0,0021403|0,0009245|0,0033311
instance649_m=3_n=15_l=20_c=12_s=0|362|6|362|6|1|não|0,002011|0,0005629|0,0028337
instance650_m=3_n=15_l=20_c=12_s=1|418|6|418|6|1|não|0,0019999|0,0005653|0,0028231
instance651_m=3_n=15_l=20_c=12_s=2|187|6|187|6|0|não|0,0019827|0,0008082|0,003056
instance652_m=3_n=15_l=20_c=12_s=0|331|9|307|6|2|sim|0,0021402|0,0012897|0,003674
instance653_m=3_n=15_l=20_c=12_s=1|400|9|376|6|2|sim|0,0021341|0,0012579|0,0036362
instance654_m=3_n=15_l=20_c=12_s=2|180|7|180|7|2|não|0,0022622|0,0010199|0,0036186
instance655_m=3_n=15_l=20_c=12_s=0|255|8|210|4|5|sim|0,0022463|0,0026088|0,0051021
instance656_m=3_n=15_l=20_c=12_s=1|403|9|403|9|1|não|0,0021904|0,0007182|0,0032112
instance657_m=3_n=15_l=20_c=12_s=2|154|5|154|5|1|não|0,002342|0,0006108|0,0032096
instance658_m=3_n=15_l=20_c=12_s=0|297|9|248|6|4|sim|0,0022427|0,0021499|0,004649
instance659_m=3_n=15_l=20_c=12_s=1|441|9|366|7|3|sim|0,002239|0,00188|0,0043656
instance660_m=3_n=15_l=20_c=12_s=2|182|8|182|8|1|não|0,0025017|0,0007683|0,0035762
instance661_m=3_n=15_l=20_c=15_s=0|202|1|186|0|1|sim|0,0015001|0,0008038|0,0024516
instance662_m=3_n=15_l=20_c=15_s=1|240|1|186|0|1|sim|0,0014863|0,0008128|0,002453
instance663_m=3_n=15_l=20_c=15_s=2|174|1|174|1|1|não|0,0014947|0,000346|0,0020059
instance664_m=3_n=15_l=20_c=15_s=0|177|0|161|0|0|sim|0,0014755|0,0008435|0,002457
instance665_m=3_n=15_l=20_c=15_s=1|177|0|161|0|0|sim|0,0015021|0,0008465|0,0024912
instance666_m=3_n=15_l=20_c=15_s=2|177|0|161|0|0|sim|0,0015157|0,0008345|0,0024951
instance667_m=3_n=15_l=20_c=15_s=0|201|1|170|0|1|sim|0,001418|0,00166|0,0032152
instance668_m=3_n=15_l=20_c=15_s=1|234|1|170|0|1|sim|0,0014166|0,0016477|0,0032054
instance669_m=3_n=15_l=20_c=15_s=2|174|1|174|1|1|não|0,0014208|0,0003564|0,0019295
instance670_m=3_n=15_l=20_c=15_s=0|172|0|160|0|0|sim|0,0014747|0,0012915|0,0029266
instance671_m=3_n=15_l=20_c=15_s=1|172|0|160|0|0|sim|0,0014457|0,001271|0,0028747
instance672_m=3_n=15_l=20_c=15_s=2|172|0|160|0|0|sim|0,0014498|0,0012729|0,0028794
instance673_m=3_n=15_l=20_c=15_s=0|151|0|151|0|0|não|0,0013529|0,0004367|0,0019357
instance674_m=3_n=15_l=20_c=15_s=1|151|0|151|0|0|não|0,0013603|0,00044|0,0019404
instance675_m=3_n=15_l=20_c=15_s=2|151|0|144|2|0|sim|0,0013991|0,0009597|0,0025234
instance676_m=3_n=15_l=20_c=15_s=0|113|0|104|2|0|sim|0,0015597|0,0009639|0,0026971
instance677_m=3_n=15_l=20_c=15_s=1|113|0|113|0|0|não|0,0017279|0,0004471|0,0023296
instance678_m=3_n=15_l=20_c=15_s=2|113|0|104|2|0|sim|0,0017494|0,0011204|0,0030805
instance679_m=3_n=15_l=20_c=15_s=0|254|0|254|0|0|não|0,0013253|0,0004521|0,0019339
instance680_m=3_n=15_l=20_c=15_s=1|254|0|254|0|0|não|0,0013242|0,0004456|0,0019198
instance681_m=3_n=15_l=20_c=15_s=2|254|0|254|0|0|não|0,0013212|0,0004477|0,0019102
instance682_m=3_n=15_l=20_c=15_s=0|169|0|157|0|0|sim|0,0013048|0,0008568|0,0023004
instance683_m=3_n=15_l=20_c=15_s=1|169|0|157|0|0|sim|0,0013116|0,0008571|0,0023133
instance684_m=3_n=15_l=20_c=15_s=2|169|0|157|0|0|sim|0,001315|0,0008677|0,002326
instance685_m=3_n=15_l=20_c=15_s=0|175|0|175|0|0|não|0,0014397|0,000449|0,002048
instance686_m=3_n=15_l=20_c=15_s=1|175|0|175|0|0|não|0,0014443|0,0004422|0,0020488
instance687_m=3_n=15_l=20_c=15_s=2|175|0|175|0|0|não|0,0014486|0,000453|0,0020612
instance688_m=3_n=15_l=20_c=15_s=0|161|0|152|0|0|sim|0,0014931|0,0008615|0,0025099
instance689_m=3_n=15_l=20_c=15_s=1|161|0|152|0|0|sim|0,0014725|0,0008634|0,0024866
instance690_m=3_n=15_l=20_c=15_s=2|161|0|152|0|0|sim|0,001469|0,0008728|0,0024958
instance691_m=3_n=15_l=20_c=15_s=0|546|20|546|20|2|não|0,0107314|0,0043037|0,0163377
instance692_m=3_n=15_l=20_c=15_s=1|642|20|642|20|2|não|0,0107482|0,0042721|0,0163184
instance693_m=3_n=15_l=20_c=15_s=2|174|16|174|16|2|não|0,0111697|0,0041003|0,0165275
instance694_m=3_n=15_l=20_c=15_s=0|524|20|481|17|4|sim|0,0086611|0,0093524|0,0191566
instance695_m=3_n=15_l=20_c=15_s=1|740|20|553|14|5|sim|0,0087248|0,0111875|0,0208865
instance696_m=3_n=15_l=20_c=15_s=2|204|13|204|13|2|não|0,00866|0,0040835|0,0138434
instance697_m=3_n=15_l=20_c=15_s=0|538|20|538|20|2|não|0,0092718|0,0039789|0,0144841
instance698_m=3_n=15_l=20_c=15_s=1|608|20|608|20|2|não|0,0092227|0,0039589|0,0144227
instance699_m=3_n=15_l=20_c=15_s=2|180|20|180|20|2|não|0,0092621|0,0040801|0,0145654
instance700_m=3_n=15_l=20_c=15_s=0|492|20|376|16|9|sim|0,009869|0,021791|0,0329291
instance701_m=3_n=15_l=20_c=15_s=1|566|19|566|19|2|não|0,0097498|0,0042977|0,0153449
instance702_m=3_n=15_l=20_c=15_s=2|161|18|161|18|1|não|0,0107003|0,0027336|0,0146049
instance703_m=3_n=15_l=20_c=15_s=0|385|20|385|20|2|não|0,0089756|0,0044436|0,0147591
instance704_m=3_n=15_l=20_c=15_s=1|532|20|532|20|2|não|0,0090784|0,0044631|0,0148906
instance705_m=3_n=15_l=20_c=15_s=2|129|17|129|17|2|não|0,0088923|0,0036103|0,0136075
instance706_m=3_n=15_l=20_c=15_s=0|307|18|274|14|6|sim|0,0078421|0,01024|0,0189537
instance707_m=3_n=15_l=20_c=15_s=1|699|18|537|14|6|sim|0,0078851|0,0131116|0,0219813
instance708_m=3_n=15_l=20_c=15_s=2|193|16|193|16|2|não|0,007648|0,0033034|0,0119784
instance709_m=3_n=15_l=20_c=15_s=0|336|16|336|16|2|não|0,0082429|0,003642|0,012925
instance710_m=3_n=15_l=20_c=15_s=1|649|17|585|15|4|sim|0,0087884|0,0085252|0,0183049
instance711_m=3_n=15_l=20_c=15_s=2|159|14|159|14|2|não|0,0083244|0,0032833|0,0126009
instance712_m=3_n=15_l=20_c=15_s=0|160|17|160|17|2|não|0,0096622|0,004094|0,0150249
instance713_m=3_n=15_l=20_c=15_s=1|557|19|557|19|2|não|0,0086423|0,0040398|0,0138842
instance714_m=3_n=15_l=20_c=15_s=2|148|18|148|18|3|não|0,010437|0,0056801|0,0174734
instance715_m=3_n=15_l=20_c=15_s=0|446|17|446|17|2|não|0,0089377|0,0037933|0,0139029
instance716_m=3_n=15_l=20_c=15_s=1|621|17|508|14|4|sim|0,0089892|0,0071037|0,0170777
instance717_m=3_n=15_l=20_c=15_s=2|169|18|169|18|3|não|0,0099273|0,0053229|0,0165353
instance718_m=3_n=15_l=20_c=15_s=0|630|22|414|14|8|sim|0,0100529|0,0168081|0,0279307
instance719_m=3_n=15_l=20_c=15_s=1|670|22|670|22|2|não|0,0104062|0,0048867|0,0167567
instance720_m=3_n=15_l=20_c=15_s=2|182|15|182|15|2|não|0,0089921|0,0033052|0,01326
