NOME_SOLU|VAL_SOLUCAO_INICIAL|QTD_TROCAS_SOL_INCIAL|VAL_SOLUCAO_POS_REFI|QTD_TROCAS_POS_REFI|QTD_ITERACOES|HOUVE_MELHORA|TEMPO_HC|TEMPO_REF|TEMPO_TOTAL 
instance777_m=2_n=25_l=15_c=10_s=2|410|11|410|11|5|não|0.0085447|0.0025966|0.0115467
instance778_m=2_n=25_l=15_c=10_s=0|571|15|571|15|5|não|0.0092878|0.0023705|0.012031
instance779_m=2_n=25_l=15_c=10_s=1|875|15|875|15|5|não|0.0096289|0.0024558|0.012741
instance780_m=2_n=25_l=15_c=10_s=2|382|12|382|12|4|não|0.0090449|0.0018824|0.0112788
instance781_m=2_n=25_l=15_c=10_s=0|635|14|635|14|5|não|0.0199797|0.0035228|0.0239296
instance782_m=2_n=25_l=15_c=10_s=1|909|11|909|11|4|não|0.0119731|0.0020251|0.0143715
instance783_m=2_n=25_l=15_c=10_s=2|460|11|460|11|5|não|0.0112161|0.002495|0.0140965
instance784_m=2_n=25_l=15_c=10_s=0|430|11|430|11|3|não|0.0110333|0.0017483|0.0131812
instance785_m=2_n=25_l=15_c=10_s=1|926|15|926|15|3|não|0.0110741|0.0021773|0.0137545
instance786_m=2_n=25_l=15_c=10_s=2|430|11|430|11|3|não|0.0101123|0.0017435|0.0122636
instance787_m=2_n=25_l=15_c=10_s=0|762|14|762|14|5|não|0.0152391|0.0042523|0.0199502
instance788_m=2_n=25_l=15_c=10_s=1|933|14|933|14|5|não|0.0161663|0.0026191|0.0191949
instance789_m=2_n=25_l=15_c=10_s=2|439|15|439|15|6|não|0.0118334|0.0032947|0.0155549
instance790_m=2_n=25_l=15_c=10_s=0|750|12|750|12|4|não|0.0092705|0.0021738|0.0118503
instance791_m=2_n=25_l=15_c=10_s=1|876|12|876|12|4|não|0.0101464|0.0023521|0.0129516
instance792_m=2_n=25_l=15_c=10_s=2|469|12|469|12|4|não|0.0092792|0.0021757|0.0118617
instance793_m=2_n=25_l=15_c=10_s=0|634|17|634|17|4|não|0.0157506|0.0025423|0.0187614
instance794_m=2_n=25_l=15_c=10_s=1|1051|19|1051|19|6|não|0.0158031|0.0038955|0.0202171
instance795_m=2_n=25_l=15_c=10_s=2|387|13|387|13|3|não|0.0168452|0.0030505|0.0205983
instance796_m=2_n=25_l=15_c=10_s=0|613|20|613|20|6|não|0.0234684|0.0061626|0.0303133
instance797_m=2_n=25_l=15_c=10_s=1|1071|20|1071|20|5|não|0.0181888|0.0068831|0.0259672
instance798_m=2_n=25_l=15_c=10_s=2|437|15|437|15|3|não|0.0182006|0.003137|0.0220967
instance799_m=2_n=25_l=15_c=10_s=0|856|22|856|22|7|não|0.0239946|0.0067505|0.0313079
instance800_m=2_n=25_l=15_c=10_s=1|1087|19|1087|19|4|não|0.0156502|0.0033479|0.0196101
instance801_m=2_n=25_l=15_c=10_s=2|440|16|440|16|5|não|0.0135324|0.0029703|0.0169704
instance802_m=2_n=25_l=15_c=10_s=0|602|16|602|16|5|não|0.0139427|0.0055739|0.0204118
instance803_m=2_n=25_l=15_c=10_s=1|998|16|998|16|5|não|0.0124902|0.0029316|0.0158839
instance804_m=2_n=25_l=15_c=10_s=2|414|11|414|11|5|não|0.011303|0.0024872|0.0141808
instance805_m=2_n=25_l=15_c=10_s=0|736|15|736|15|5|não|0.0106791|0.003232|0.0143988
instance806_m=2_n=25_l=15_c=10_s=1|832|15|832|15|5|não|0.0112927|0.0030379|0.0148088
instance807_m=2_n=25_l=15_c=10_s=2|309|10|309|10|3|não|0.0100768|0.0016999|0.012165
instance808_m=2_n=25_l=15_c=10_s=0|418|18|418|18|6|não|0.0134944|0.0035772|0.0175456
instance809_m=2_n=25_l=15_c=10_s=1|1162|23|1162|23|6|não|0.0146467|0.0042223|0.0194403
instance810_m=2_n=25_l=15_c=10_s=2|380|17|380|17|5|não|0.0128377|0.0032145|0.0165705
instance811_m=2_n=25_l=15_c=10_s=0|642|10|642|10|3|não|0.0077284|0.001916|0.0100621
instance812_m=2_n=25_l=15_c=10_s=1|768|10|768|10|3|não|0.007591|0.0017662|0.0097311
instance813_m=2_n=25_l=15_c=10_s=2|365|6|365|6|2|não|0.0072456|0.0009336|0.0089176
instance814_m=2_n=25_l=15_c=10_s=0|610|10|610|10|4|não|0.0081525|0.0018275|0.0103221
instance815_m=2_n=25_l=15_c=10_s=1|785|10|785|10|4|não|0.0164|0.0040532|0.0211653
instance816_m=2_n=25_l=15_c=10_s=2|441|7|441|7|3|não|0.0078089|0.001277|0.0093784
instance817_m=2_n=25_l=15_c=10_s=0|545|17|545|17|4|não|0.0101248|0.0026908|0.0133156
instance818_m=2_n=25_l=15_c=10_s=1|977|17|977|17|4|não|0.0112342|0.0026836|0.0144183
instance819_m=2_n=25_l=15_c=10_s=2|398|13|398|13|4|não|0.0097274|0.0025378|0.0127574
instance820_m=2_n=25_l=15_c=10_s=0|609|17|609|17|4|não|0.0137141|0.002421|0.0165869
instance821_m=2_n=25_l=15_c=10_s=1|977|16|977|16|5|não|0.0133909|0.0027532|0.0166923
instance822_m=2_n=25_l=15_c=10_s=2|394|15|394|15|4|não|0.0122094|0.0024512|0.0151171
instance823_m=2_n=25_l=15_c=10_s=0|628|12|628|12|4|não|0.0091453|0.0020645|0.0115954
instance824_m=2_n=25_l=15_c=10_s=1|808|12|808|12|4|não|0.0111817|0.0022744|0.0138912
instance825_m=2_n=25_l=15_c=10_s=2|420|11|420|11|4|não|0.0085143|0.0020756|0.010979
instance826_m=2_n=25_l=15_c=10_s=0|472|9|472|9|4|não|0.0078907|0.0017146|0.0099261
instance827_m=2_n=25_l=15_c=10_s=1|811|10|811|10|4|não|0.0078838|0.0017561|0.0099674
instance828_m=2_n=25_l=15_c=10_s=2|405|8|405|8|4|não|0.0078955|0.0015837|0.0097751
instance829_m=2_n=25_l=15_c=10_s=0|853|13|853|13|3|não|0.0081909|0.0017041|0.0102848
instance830_m=2_n=25_l=15_c=10_s=1|933|13|933|13|3|não|0.0116968|0.0017159|0.0138029
instance831_m=2_n=25_l=15_c=10_s=2|445|11|445|11|4|não|0.0110298|0.0020258|0.0134405
instance832_m=2_n=25_l=15_c=10_s=0|512|16|512|16|5|não|0.0093295|0.0025317|0.0123209
instance833_m=2_n=25_l=15_c=10_s=1|863|15|863|15|4|não|0.0092997|0.0020946|0.0117757
instance834_m=2_n=25_l=15_c=10_s=2|373|13|373|13|4|não|0.0112105|0.0022337|0.0138618
instance835_m=2_n=25_l=15_c=10_s=0|607|13|607|13|4|não|0.0100957|0.0021012|0.0125855
instance836_m=2_n=25_l=15_c=10_s=1|781|13|781|13|3|não|0.0100435|0.0018793|0.0123641
instance837_m=2_n=25_l=15_c=10_s=2|357|12|357|12|4|não|0.0095344|0.002074|0.0119958
instance838_m=2_n=25_l=15_c=10_s=0|584|13|584|13|5|não|0.0106963|0.0025306|0.0136235
instance839_m=2_n=25_l=15_c=10_s=1|909|14|909|14|5|não|0.0111386|0.0024492|0.0139712
instance840_m=2_n=25_l=15_c=10_s=2|426|10|426|10|4|não|0.0103957|0.0018236|0.0125576
instance841_m=2_n=25_l=20_c=10_s=0|668|27|668|27|6|não|0.01933|0.0087779|0.0293221
instance842_m=2_n=25_l=20_c=10_s=1|1501|30|1501|30|7|não|0.0216494|0.0064486|0.0287484
instance843_m=2_n=25_l=20_c=10_s=2|444|27|444|27|8|não|0.0231748|0.0061782|0.029989
instance844_m=2_n=25_l=20_c=10_s=0|1228|26|1228|26|5|não|0.024698|0.0047067|0.0299574
instance845_m=2_n=25_l=20_c=10_s=1|1358|26|1358|26|5|não|0.017342|0.0045185|0.0229716
instance846_m=2_n=25_l=20_c=10_s=2|523|23|523|23|5|não|0.0175105|0.0050274|0.0231468
instance847_m=2_n=25_l=20_c=10_s=0|665|30|665|30|7|não|0.0261529|0.0055163|0.0323254
instance848_m=2_n=25_l=20_c=10_s=1|1439|31|1439|31|6|não|0.0154242|0.0056271|0.0218185
instance849_m=2_n=25_l=20_c=10_s=2|383|19|383|19|4|não|0.0133136|0.0025124|0.0162953
instance850_m=2_n=25_l=20_c=10_s=0|808|26|808|26|6|não|0.0143952|0.0043652|0.0193427
instance851_m=2_n=25_l=20_c=10_s=1|1293|26|1293|26|6|não|0.0163062|0.0044278|0.0213309
instance852_m=2_n=25_l=20_c=10_s=2|422|23|422|23|6|não|0.01689|0.0044611|0.0219575
instance853_m=2_n=25_l=20_c=10_s=0|1329|32|1329|32|7|não|0.0214508|0.0064786|0.0287235
instance854_m=2_n=25_l=20_c=10_s=1|1489|32|1489|32|7|não|0.0284343|0.0070233|0.0361692
instance855_m=2_n=25_l=20_c=10_s=2|413|26|413|26|8|não|0.0192098|0.0069865|0.0268924
instance856_m=2_n=25_l=20_c=10_s=0|756|30|756|30|7|não|0.0209714|0.0082266|0.0304947
instance857_m=2_n=25_l=20_c=10_s=1|1492|30|1492|30|9|não|0.0338984|0.0071657|0.0417565
instance858_m=2_n=25_l=20_c=10_s=2|468|23|468|23|6|não|0.0232436|0.0074322|0.0316791
instance859_m=2_n=25_l=20_c=10_s=0|794|27|794|27|5|não|0.0206106|0.0051694|0.0264233
instance860_m=2_n=25_l=20_c=10_s=1|1349|27|1349|27|7|não|0.0149299|0.0053785|0.0209486
instance861_m=2_n=25_l=20_c=10_s=2|492|28|492|28|7|não|0.0152042|0.0056343|0.0215138
instance862_m=2_n=25_l=20_c=10_s=0|1177|31|1177|31|6|não|0.0185458|0.0053198|0.0245924
instance863_m=2_n=25_l=20_c=10_s=1|1337|31|1337|31|6|não|0.0209404|0.0054272|0.0270927
instance864_m=2_n=25_l=20_c=10_s=2|384|30|384|30|7|não|0.0184118|0.0060399|0.0251566
instance865_m=2_n=25_l=20_c=10_s=0|892|33|892|33|7|não|0.0222385|0.0103595|0.0338949
instance866_m=2_n=25_l=20_c=10_s=1|1558|33|1558|33|7|não|0.0262531|0.0055995|0.0325229
instance867_m=2_n=25_l=20_c=10_s=2|418|29|418|29|7|não|0.0208792|0.005384|0.026909
instance868_m=2_n=25_l=20_c=10_s=0|732|31|732|31|6|não|0.0236333|0.0069515|0.0312427
instance869_m=2_n=25_l=20_c=10_s=1|1420|31|1420|31|6|não|0.0233789|0.0055922|0.0302028
instance870_m=2_n=25_l=20_c=10_s=2|376|25|376|25|6|não|0.0273525|0.0067248|0.0347629
instance871_m=2_n=25_l=20_c=10_s=0|634|34|634|34|7|não|0.0282729|0.0055459|0.0344818
instance872_m=2_n=25_l=20_c=10_s=1|1504|34|1504|34|8|não|0.0299427|0.0081707|0.0389779
instance873_m=2_n=25_l=20_c=10_s=2|351|32|351|32|8|não|0.0297143|0.0137015|0.0515203
instance874_m=2_n=25_l=20_c=10_s=0|798|34|798|34|8|não|0.0296122|0.008251|0.0388426
instance875_m=2_n=25_l=20_c=10_s=1|1440|31|1440|31|9|não|0.0269086|0.0074623|0.0350662
instance876_m=2_n=25_l=20_c=10_s=2|353|28|353|28|7|não|0.0262772|0.0088534|0.0358159
instance877_m=2_n=25_l=20_c=10_s=0|1210|34|1210|34|6|não|0.0238403|0.007886|0.0325488
instance878_m=2_n=25_l=20_c=10_s=1|1570|34|1570|34|6|não|0.0270643|0.0078022|0.0359451
instance879_m=2_n=25_l=20_c=10_s=2|444|29|444|29|7|não|0.0217018|0.0070653|0.0295305
instance880_m=2_n=25_l=20_c=10_s=0|1124|36|1124|36|7|não|0.0363409|0.0069298|0.044099
instance881_m=2_n=25_l=20_c=10_s=1|1618|36|1618|36|7|não|0.0221396|0.0072851|0.0301657
instance882_m=2_n=25_l=20_c=10_s=2|404|33|404|33|6|não|0.025357|0.0066886|0.0327872
instance883_m=2_n=25_l=20_c=10_s=0|856|31|856|31|8|não|0.0332197|0.0073637|0.0412967
instance884_m=2_n=25_l=20_c=10_s=1|1400|31|1400|31|8|não|0.0283665|0.0065817|0.0356609
instance885_m=2_n=25_l=20_c=10_s=2|326|27|326|27|7|não|0.0221481|0.0051865|0.0279536
instance886_m=2_n=25_l=20_c=10_s=0|654|34|654|34|8|não|0.0288248|0.0078427|0.037495
instance887_m=2_n=25_l=20_c=10_s=1|1625|36|1625|36|9|não|0.0373477|0.008438|0.0466005
instance888_m=2_n=25_l=20_c=10_s=2|399|30|399|30|8|não|0.0291991|0.0074762|0.0374459
instance889_m=2_n=25_l=20_c=10_s=0|843|36|843|36|10|não|0.0365623|0.0096114|0.0470207
instance890_m=2_n=25_l=20_c=10_s=1|1622|36|1622|36|10|não|0.0454468|0.0087807|0.054999
instance891_m=2_n=25_l=20_c=10_s=2|311|27|311|27|7|não|0.0354477|0.0056193|0.0417258
instance892_m=2_n=25_l=20_c=10_s=0|805|36|805|36|9|não|0.046576|0.0147098|0.0622842
instance893_m=2_n=25_l=20_c=10_s=1|1620|36|1620|36|7|não|0.0299238|0.0073908|0.0381986
instance894_m=2_n=25_l=20_c=10_s=2|411|33|411|33|7|não|0.0226223|0.0067639|0.0302083
instance895_m=2_n=25_l=20_c=10_s=0|1298|33|1298|33|8|não|0.0330936|0.0088533|0.042759
instance896_m=2_n=25_l=20_c=10_s=1|1592|34|1592|34|7|não|0.0265409|0.007221|0.0346605
instance897_m=2_n=25_l=20_c=10_s=2|384|28|384|28|8|não|0.0273497|0.0077716|0.035783
instance898_m=2_n=25_l=20_c=10_s=0|599|35|599|35|7|não|0.0253029|0.0097915|0.0359443
instance899_m=2_n=25_l=20_c=10_s=1|1670|34|1670|34|8|não|0.0289534|0.0093837|0.0392549
instance900_m=2_n=25_l=20_c=10_s=2|393|33|393|33|8|não|0.0239494|0.0090061|0.0336594
instance901_m=2_n=25_l=20_c=15_s=0|831|31|831|31|7|não|0.0394302|0.0137589|0.0547642
instance902_m=2_n=25_l=20_c=15_s=1|1446|31|1446|31|6|não|0.036049|0.0116887|0.0493518
instance903_m=2_n=25_l=20_c=15_s=2|425|27|425|27|7|não|0.0328031|0.0190265|0.0540874
instance904_m=2_n=25_l=20_c=15_s=0|345|22|345|22|6|não|0.0302707|0.0080419|0.0394011
instance905_m=2_n=25_l=20_c=15_s=1|1263|26|1263|26|6|não|0.0307198|0.010097|0.0421933
instance906_m=2_n=25_l=20_c=15_s=2|335|23|335|23|6|não|0.0352188|0.0104503|0.0480769
instance907_m=2_n=25_l=20_c=15_s=0|685|30|685|30|7|não|0.0386954|0.0124643|0.0526383
instance908_m=2_n=25_l=20_c=15_s=1|1360|30|1360|30|7|não|0.0373733|0.0123689|0.0512229
instance909_m=2_n=25_l=20_c=15_s=2|422|26|422|26|8|não|0.0315192|0.0112927|0.0440157
instance910_m=2_n=25_l=20_c=15_s=0|505|29|505|29|6|não|0.0428113|0.0110581|0.0554178
instance911_m=2_n=25_l=20_c=15_s=1|1396|28|1396|28|6|não|0.045838|0.0089993|0.0560965
instance912_m=2_n=25_l=20_c=15_s=2|406|25|406|25|6|não|0.0384967|0.0079102|0.0474532
instance913_m=2_n=25_l=20_c=15_s=0|435|23|435|23|7|não|0.0407301|0.0095281|0.0514589
instance914_m=2_n=25_l=20_c=15_s=1|1460|31|1460|31|7|não|0.0375979|0.0118348|0.0508235
instance915_m=2_n=25_l=20_c=15_s=2|424|23|424|23|7|não|0.0335372|0.009322|0.0439366
instance916_m=2_n=25_l=20_c=15_s=0|571|25|571|25|6|não|0.032391|0.0106107|0.0441932
instance917_m=2_n=25_l=20_c=15_s=1|1166|24|1166|24|5|não|0.0757269|0.0186251|0.0956572
instance918_m=2_n=25_l=20_c=15_s=2|358|21|358|21|6|não|0.0276334|0.0076146|0.0362645
instance919_m=2_n=25_l=20_c=15_s=0|516|28|516|28|6|não|0.0398533|0.0096808|0.0508492
instance920_m=2_n=25_l=20_c=15_s=1|1293|26|1293|26|7|não|0.0458434|0.0114523|0.0586696
instance921_m=2_n=25_l=20_c=15_s=2|411|24|411|24|6|não|0.0313854|0.0094379|0.0421157
instance922_m=2_n=25_l=20_c=15_s=0|560|21|560|21|5|não|0.0413698|0.0065534|0.0489347
instance923_m=2_n=25_l=20_c=15_s=1|1339|24|1339|24|6|não|0.0382635|0.0084446|0.0480373
instance924_m=2_n=25_l=20_c=15_s=2|423|24|423|24|4|não|0.0276512|0.0055483|0.0342323
instance925_m=2_n=25_l=20_c=15_s=0|622|26|622|26|6|não|0.0317071|0.0090679|0.04196
instance926_m=2_n=25_l=20_c=15_s=1|1287|28|1287|28|6|não|0.0316528|0.0092914|0.0421816
instance927_m=2_n=25_l=20_c=15_s=2|370|30|370|30|6|não|0.0350682|0.0097878|0.0461809
instance928_m=2_n=25_l=20_c=15_s=0|616|21|616|21|4|não|0.0233648|0.0062603|0.0307744
instance929_m=2_n=25_l=20_c=15_s=1|1079|19|1079|19|4|não|0.0260456|0.0068519|0.0340264
instance930_m=2_n=25_l=20_c=15_s=2|471|21|471|21|5|não|0.0288109|0.0066841|0.0366714
instance931_m=2_n=25_l=20_c=15_s=0|537|18|537|18|5|não|0.0157726|0.0056686|0.022178
instance932_m=2_n=25_l=20_c=15_s=1|918|17|918|17|4|não|0.0142194|0.0034032|0.0182598
instance933_m=2_n=25_l=20_c=15_s=2|373|16|373|16|5|não|0.0159289|0.0040628|0.0206297
instance934_m=2_n=25_l=20_c=15_s=0|534|15|534|15|3|não|0.0183864|0.0032713|0.0224119
instance935_m=2_n=25_l=20_c=15_s=1|860|15|860|15|4|não|0.0193194|0.0052528|0.0254135
instance936_m=2_n=25_l=20_c=15_s=2|423|15|423|15|5|não|0.0192471|0.0070505|0.0271369
instance937_m=2_n=25_l=20_c=15_s=0|671|19|671|19|3|não|0.0340191|0.004841|0.0397564
instance938_m=2_n=25_l=20_c=15_s=1|981|19|981|19|3|não|0.0340221|0.0034668|0.0382878
instance939_m=2_n=25_l=20_c=15_s=2|348|14|348|14|4|não|0.0360733|0.0042881|0.0410025
instance940_m=2_n=25_l=20_c=15_s=0|704|19|704|19|5|não|0.0196996|0.0058199|0.0263254
instance941_m=2_n=25_l=20_c=15_s=1|1031|20|1031|20|5|não|0.0271307|0.0126073|0.0412008
instance942_m=2_n=25_l=20_c=15_s=2|385|15|385|15|6|não|0.0204989|0.0059651|0.0271801
instance943_m=2_n=25_l=20_c=15_s=0|848|17|848|17|4|não|0.0169606|0.0040233|0.0217369
instance944_m=2_n=25_l=20_c=15_s=1|938|17|938|17|4|não|0.0185423|0.0044297|0.0238537
instance945_m=2_n=25_l=20_c=15_s=2|377|9|377|9|5|não|0.0149838|0.0052445|0.0213633
instance946_m=2_n=25_l=20_c=15_s=0|443|11|443|11|2|não|0.0133644|0.0021366|0.0160733
instance947_m=2_n=25_l=20_c=15_s=1|737|11|737|11|3|não|0.0152195|0.002378|0.0181452
instance948_m=2_n=25_l=20_c=15_s=2|382|10|382|10|2|não|0.0134465|0.0015526|0.0154592
instance949_m=2_n=25_l=20_c=15_s=0|658|10|658|10|3|não|0.0119239|0.0021277|0.0145362
instance950_m=2_n=25_l=20_c=15_s=1|814|10|814|10|3|não|0.0125835|0.0026693|0.0157912
instance951_m=2_n=25_l=20_c=15_s=2|466|9|466|9|2|não|0.011746|0.001526|0.0137279
instance952_m=2_n=25_l=20_c=15_s=0|419|22|419|22|6|não|0.0210142|0.0062873|0.0281578
instance953_m=2_n=25_l=20_c=15_s=1|1189|23|1189|23|6|não|0.0243513|0.0141861|0.0396959
instance954_m=2_n=25_l=20_c=15_s=2|391|16|391|16|6|não|0.0197888|0.0062339|0.0271416
instance955_m=2_n=25_l=20_c=15_s=0|452|14|452|14|3|não|0.011887|0.0028265|0.0153653
instance956_m=2_n=25_l=20_c=15_s=1|840|13|840|13|4|não|0.0229753|0.0062076|0.0303596
instance957_m=2_n=25_l=20_c=15_s=2|383|12|383|12|5|não|0.0151109|0.0046234|0.0203241
instance958_m=2_n=25_l=20_c=15_s=0|680|14|680|14|3|não|0.0182285|0.0056833|0.0252114
instance959_m=2_n=25_l=20_c=15_s=1|824|14|824|14|3|não|0.0129303|0.0031974|0.01681
instance960_m=2_n=25_l=20_c=15_s=2|354|14|354|14|4|não|0.0189718|0.0034658|0.0230792
instance961_m=3_n=25_l=15_c=10_s=0|372|12|372|12|2|não|0.0070298|0.0013199|0.0090634
instance962_m=3_n=25_l=15_c=10_s=1|599|13|599|13|3|não|0.0073375|0.0019525|0.0097335
instance963_m=3_n=25_l=15_c=10_s=2|277|10|277|10|2|não|0.0071652|0.002397|0.0099408
instance964_m=3_n=25_l=15_c=10_s=0|467|12|467|12|2|não|0.0066166|0.0013458|0.0083618
instance965_m=3_n=25_l=15_c=10_s=1|598|13|598|13|2|não|0.0066392|0.0013791|0.0084299
instance966_m=3_n=25_l=15_c=10_s=2|305|11|305|11|2|não|0.0065241|0.0012341|0.0081221
instance967_m=3_n=25_l=15_c=10_s=0|510|11|510|11|2|não|0.0060781|0.0011902|0.0076255
instance968_m=3_n=25_l=15_c=10_s=1|625|11|625|11|2|não|0.0083372|0.0011973|0.0098908
instance969_m=3_n=25_l=15_c=10_s=2|294|8|294|8|2|não|0.0065547|0.0010594|0.0079279
instance970_m=3_n=25_l=15_c=10_s=0|399|15|399|15|3|não|0.0078468|0.0018954|0.0101735
instance971_m=3_n=25_l=15_c=10_s=1|603|15|603|15|3|não|0.0072041|0.0018893|0.0095253
instance972_m=3_n=25_l=15_c=10_s=2|235|11|235|11|3|não|0.0070591|0.0016204|0.0090489
instance973_m=3_n=25_l=15_c=10_s=0|287|6|287|6|1|não|0.0077735|0.0006465|0.0086929
instance974_m=3_n=25_l=15_c=10_s=1|429|7|429|7|2|não|0.0053587|0.0009893|0.006641
instance975_m=3_n=25_l=15_c=10_s=2|253|7|253|7|1|não|0.0053375|0.0006999|0.006331
instance976_m=3_n=25_l=15_c=10_s=0|328|14|328|14|3|não|0.0082567|0.003273|0.0122808
instance977_m=3_n=25_l=15_c=10_s=1|620|16|620|16|4|não|0.0088343|0.0026429|0.0119386
instance978_m=3_n=25_l=15_c=10_s=2|253|10|253|10|2|não|0.0077039|0.0013146|0.0094102
instance979_m=3_n=25_l=15_c=10_s=0|367|12|367|12|2|não|0.0060792|0.0011813|0.0076135
instance980_m=3_n=25_l=15_c=10_s=1|617|12|617|12|2|não|0.0060944|0.0011875|0.0076349
instance981_m=3_n=25_l=15_c=10_s=2|277|7|277|7|2|não|0.0061532|0.0009445|0.007378
instance982_m=3_n=25_l=15_c=10_s=0|349|12|349|12|3|não|0.0081933|0.0019064|0.0104502
instance983_m=3_n=25_l=15_c=10_s=1|661|13|661|13|3|não|0.0072653|0.0017926|0.0094786
instance984_m=3_n=25_l=15_c=10_s=2|344|11|344|11|2|não|0.0109123|0.0017767|0.0130342
instance985_m=3_n=25_l=15_c=10_s=0|402|13|402|13|3|não|0.0076865|0.0017571|0.0098441
instance986_m=3_n=25_l=15_c=10_s=1|553|13|553|13|2|não|0.0093682|0.0012939|0.0110359
instance987_m=3_n=25_l=15_c=10_s=2|259|8|259|8|2|não|0.0096524|0.0009262|0.0108526
instance988_m=3_n=25_l=15_c=10_s=0|533|14|533|14|3|não|0.0069858|0.0020781|0.0096079
instance989_m=3_n=25_l=15_c=10_s=1|643|14|643|14|3|não|0.0098719|0.0019847|0.0123087
instance990_m=3_n=25_l=15_c=10_s=2|314|13|314|13|3|não|0.0118395|0.0019214|0.0142026
instance991_m=3_n=25_l=15_c=10_s=0|399|14|399|14|3|não|0.0068953|0.0017023|0.008985
instance992_m=3_n=25_l=15_c=10_s=1|606|14|606|14|3|não|0.0071086|0.0024638|0.0099917
instance993_m=3_n=25_l=15_c=10_s=2|266|13|266|13|3|não|0.0068147|0.0016586|0.0088528
instance994_m=3_n=25_l=15_c=10_s=0|386|5|386|5|1|não|0.0049196|0.0006511|0.005845
instance995_m=3_n=25_l=15_c=10_s=1|408|5|408|5|1|não|0.0048417|0.0006462|0.0057802
instance996_m=3_n=25_l=15_c=10_s=2|288|5|288|5|1|não|0.0095462|0.0006381|0.0104464
instance997_m=3_n=25_l=15_c=10_s=0|274|7|274|7|2|não|0.005626|0.0009475|0.0068516
instance998_m=3_n=25_l=15_c=10_s=1|364|7|364|7|2|não|0.005311|0.0009476|0.0065365
instance999_m=3_n=25_l=15_c=10_s=2|214|6|214|6|2|não|0.0055633|0.0009339|0.0067705
