NOME_SOLU|VAL_SOLUCAO_INICIAL|QTD_TROCAS_SOL_INCIAL|VAL_SOLUCAO_POS_REFI|QTD_TROCAS_POS_REFI|QTD_ITERACOES|HOUVE_MELHORA|TEMPO_HC|TEMPO_REF|TEMPO_TOTAL 
instanceLarge317_m=5_n=50_l=40_c=30_s=1|1359|76|1051|52|11|sim|0,177591|0,137354|0,321158
instanceLarge318_m=5_n=50_l=40_c=30_s=2|272|55|272|55|5|não|0,172496|0,035598|0,213673
instanceLarge319_m=5_n=50_l=40_c=30_s=0|566|85|566|85|4|não|0,259868|0,0523614|0,32219
instanceLarge31_m=3_n=50_l=30_c=20_s=0|2249|181|1685|127|39|sim|1,21872|0,629519|1,85773
instanceLarge320_m=5_n=50_l=40_c=30_s=1|1657|88|1148|57|19|sim|0,270692|0,238238|0,514213
instanceLarge321_m=5_n=50_l=40_c=30_s=2|344|69|341|65|8|sim|0,211822|0,0759573|0,294941
instanceLarge322_m=5_n=50_l=40_c=30_s=0|632|68|632|68|4|não|0,193434|0,0369489|0,237243
instanceLarge323_m=5_n=50_l=40_c=30_s=1|1289|69|1289|69|3|não|0,19135|0,0300704|0,228467
instanceLarge324_m=5_n=50_l=40_c=30_s=2|325|66|325|66|4|não|0,181894|0,0335581|0,221773
instanceLarge325_m=5_n=50_l=40_c=30_s=0|344|65|344|65|5|não|0,217817|0,0423166|0,266586
instanceLarge326_m=5_n=50_l=40_c=30_s=1|1467|82|1065|51|14|sim|0,21835|0,187333|0,411143
instanceLarge327_m=5_n=50_l=40_c=30_s=2|344|65|344|65|5|não|0,218915|0,0422404|0,267635
instanceLarge328_m=5_n=50_l=40_c=30_s=0|688|90|535|55|19|sim|0,315011|0,245673|0,566909
instanceLarge329_m=5_n=50_l=40_c=30_s=1|1620|97|1148|58|16|sim|0,312772|0,251384|0,570816
instanceLarge32_m=3_n=50_l=30_c=20_s=1|4667|181|3063|113|57|sim|1,2271|0,81675|2,05208
instanceLarge330_m=5_n=50_l=40_c=30_s=2|295|71|295|71|6|não|0,226662|0,0522607|0,286116
instanceLarge331_m=5_n=50_l=40_c=30_s=0|540|281|540|281|8|não|3,13467|0,643255|3,8475
instanceLarge332_m=5_n=50_l=40_c=30_s=1|4506|300|4506|300|8|não|3,8519|0,652757|4,57445
instanceLarge333_m=5_n=50_l=40_c=30_s=2|359|267|359|267|8|não|2,90127|0,60729|3,57429
instanceLarge334_m=5_n=50_l=40_c=30_s=0|2797|304|2797|304|8|não|3,62322|0,684809|4,38182
instanceLarge335_m=5_n=50_l=40_c=30_s=1|4700|308|3863|250|21|sim|3,62055|2,25714|5,9367
instanceLarge336_m=5_n=50_l=40_c=30_s=2|390|253|390|253|8|não|2,92325|0,558872|3,54252
instanceLarge337_m=5_n=50_l=40_c=30_s=0|2287|305|2287|305|8|não|3,65904|0,686012|4,41962
instanceLarge338_m=5_n=50_l=40_c=30_s=1|4507|305|4507|305|8|não|3,75061|0,677548|4,50204
instanceLarge339_m=5_n=50_l=40_c=30_s=2|348|268|348|268|8|não|3,02279|0,597734|3,68417
instanceLarge33_m=3_n=50_l=30_c=20_s=2|540|159|537|156|40|sim|0,842353|0,532918|1,38694
instanceLarge340_m=5_n=50_l=40_c=30_s=0|3353|308|3353|308|8|não|3,6994|0,674405|4,44674
instanceLarge341_m=5_n=50_l=40_c=30_s=1|4613|308|4613|308|8|não|3,72743|0,675174|4,47564
instanceLarge342_m=5_n=50_l=40_c=30_s=2|390|264|390|264|8|não|2,81744|0,566009|3,44428
instanceLarge343_m=5_n=50_l=40_c=30_s=0|2992|297|2443|233|38|sim|3,78439|3,66991|7,5069
instanceLarge344_m=5_n=50_l=40_c=30_s=1|4504|297|3840|252|49|sim|3,79387|4,50147|8,35352
instanceLarge345_m=5_n=50_l=40_c=30_s=2|348|272|348|272|9|não|3,1662|0,67511|3,90732
instanceLarge346_m=5_n=50_l=40_c=30_s=0|3177|294|3177|294|8|não|3,92733|0,710879|4,71511
instanceLarge347_m=5_n=50_l=40_c=30_s=1|4356|295|3099|202|50|sim|3,88114|4,53558|8,46405
instanceLarge348_m=5_n=50_l=40_c=30_s=2|350|255|350|255|8|não|2,82741|0,562851|3,45006
instanceLarge349_m=5_n=50_l=40_c=30_s=0|1590|298|1404|249|22|sim|3,76239|2,24926|6,07263
instanceLarge34_m=3_n=50_l=30_c=20_s=0|1436|171|1433|170|27|sim|1,05513|0,347022|1,41397
instanceLarge350_m=5_n=50_l=40_c=30_s=1|4365|293|4365|293|8|não|3,92986|0,682544|4,68571
instanceLarge351_m=5_n=50_l=40_c=30_s=2|349|262|347|256|10|sim|2,94738|0,776887|3,78586
instanceLarge352_m=5_n=50_l=40_c=30_s=0|2564|307|2564|307|8|não|3,72192|0,645355|4,43672
instanceLarge353_m=5_n=50_l=40_c=30_s=1|4616|307|3162|201|42|sim|3,79188|4,07935|7,91994
instanceLarge354_m=5_n=50_l=40_c=30_s=2|346|255|346|255|9|não|2,89424|0,62309|3,57855
instanceLarge355_m=5_n=50_l=40_c=30_s=0|783|290|783|290|8|não|3,37048|0,645048|4,08498
instanceLarge356_m=5_n=50_l=40_c=30_s=1|4564|301|4564|301|8|não|3,85708|0,715248|4,65004
instanceLarge357_m=5_n=50_l=40_c=30_s=2|359|246|359|246|8|não|2,83149|0,591131|3,486
instanceLarge358_m=5_n=50_l=40_c=30_s=0|2544|301|2079|242|21|sim|3,73877|2,17458|5,96815
instanceLarge359_m=5_n=50_l=40_c=30_s=1|4656|301|3657|229|23|sim|3,76353|2,48321|6,30558
instanceLarge35_m=3_n=50_l=30_c=20_s=1|4640|180|3539|132|53|sim|1,1356|0,696047|1,84072
instanceLarge360_m=5_n=50_l=40_c=30_s=2|379|246|379|246|8|não|2,89939|0,566697|3,52593
instanceLarge36_m=3_n=50_l=30_c=20_s=2|570|153|570|153|14|não|0,831977|0,18924|1,03369
instanceLarge37_m=3_n=50_l=30_c=20_s=0|3498|178|2951|146|24|sim|1,2376|0,369525|1,61821
instanceLarge38_m=3_n=50_l=30_c=20_s=1|4566|176|3204|115|42|sim|1,22877|0,57653|1,81335
instanceLarge39_m=3_n=50_l=30_c=20_s=2|621|143|621|143|13|não|0,844749|0,157382|1,01322
instanceLarge3_m=3_n=50_l=30_c=10_s=2|559|225|559|225|14|não|0,56947|0,096054|0,671767
instanceLarge40_m=3_n=50_l=30_c=20_s=0|1469|171|1149|116|57|sim|1,04224|0,748507|1,79908
instanceLarge41_m=3_n=50_l=30_c=20_s=1|4171|165|2696|101|59|sim|1,06944|0,840792|1,91663
instanceLarge42_m=3_n=50_l=30_c=20_s=2|482|158|482|158|13|não|0,86822|0,174119|1,05457
instanceLarge43_m=3_n=50_l=30_c=20_s=0|2951|176|2301|131|30|sim|1,31187|0,391708|1,7116
instanceLarge44_m=3_n=50_l=30_c=20_s=1|4688|183|3044|112|57|sim|1,33499|0,734321|2,07691
instanceLarge45_m=3_n=50_l=30_c=20_s=2|495|154|495|154|15|não|0,864625|0,186797|1,06293
instanceLarge46_m=3_n=50_l=30_c=20_s=0|3231|178|2535|135|62|sim|1,28846|0,84084|2,13812
instanceLarge47_m=3_n=50_l=30_c=20_s=1|4639|179|3497|131|56|sim|1,32661|0,861229|2,19776
instanceLarge48_m=3_n=50_l=30_c=20_s=2|552|158|544|144|31|sim|0,842131|0,365555|1,21797
instanceLarge49_m=3_n=50_l=30_c=20_s=0|3204|182|2251|117|31|sim|1,12603|0,514737|1,64898
instanceLarge4_m=3_n=50_l=30_c=10_s=0|2260|252|1972|208|76|sim|0,713361|0,585085|1,30456
instanceLarge50_m=3_n=50_l=30_c=20_s=1|4443|176|4443|176|12|não|1,12664|0,159675|1,29842
instanceLarge51_m=3_n=50_l=30_c=20_s=2|567|163|567|163|13|não|0,890803|0,173133|1,07617
instanceLarge52_m=3_n=50_l=30_c=20_s=0|3643|178|2573|116|92|sim|1,31231|1,29472|2,61501
instanceLarge53_m=3_n=50_l=30_c=20_s=1|4645|177|3483|129|41|sim|1,31874|0,640235|1,96727
instanceLarge54_m=3_n=50_l=30_c=20_s=2|621|155|616|146|27|sim|0,836813|0,312353|1,15958
instanceLarge55_m=3_n=50_l=30_c=20_s=0|3653|174|2897|141|20|sim|1,20319|0,308978|1,5221
instanceLarge56_m=3_n=50_l=30_c=20_s=1|4316|169|3466|130|40|sim|1,20812|0,533248|1,74991
instanceLarge57_m=3_n=50_l=30_c=20_s=2|492|154|492|154|14|não|0,887653|0,182805|1,08248
instanceLarge58_m=3_n=50_l=30_c=20_s=0|2116|187|1682|139|22|sim|1,27488|0,356348|1,6412
instanceLarge59_m=3_n=50_l=30_c=20_s=1|4672|183|3132|114|45|sim|1,28205|0,675522|1,96529
instanceLarge5_m=3_n=50_l=30_c=10_s=1|6517|261|5579|219|28|sim|0,751992|0,252328|1,01017
instanceLarge60_m=3_n=50_l=30_c=20_s=2|555|158|555|158|14|não|0,854732|0,164221|1,02965
instanceLarge61_m=3_n=50_l=40_c=30_s=0|1494|97|1215|72|21|sim|0,582929|0,219117|0,808523
instanceLarge62_m=3_n=50_l=40_c=30_s=1|2535|90|1802|57|53|sim|0,647339|0,490216|1,14286
instanceLarge63_m=3_n=50_l=40_c=30_s=2|565|75|560|68|13|sim|0,423309|0,096975|0,526291
instanceLarge64_m=3_n=50_l=40_c=30_s=0|2310|92|2310|92|9|não|0,650917|0,0942608|0,754316
instanceLarge65_m=3_n=50_l=40_c=30_s=1|2716|93|1867|56|44|sim|0,652417|0,439226|1,09713
instanceLarge66_m=3_n=50_l=40_c=30_s=2|552|76|552|76|8|não|0,397363|0,0654246|0,469942
instanceLarge67_m=3_n=50_l=40_c=30_s=0|1090|92|1068|83|12|sim|0,608266|0,132112|0,74889
instanceLarge68_m=3_n=50_l=40_c=30_s=1|2718|97|2011|66|30|sim|0,710258|0,329211|1,04536
instanceLarge69_m=3_n=50_l=40_c=30_s=2|515|86|515|86|12|não|0,461452|0,0895027|0,557555
instanceLarge6_m=3_n=50_l=30_c=10_s=2|640|237|640|237|15|não|0,583324|0,103976|0,693686
instanceLarge70_m=3_n=50_l=40_c=30_s=0|1058|90|925|69|12|sim|0,425119|0,123167|0,554891
instanceLarge71_m=3_n=50_l=40_c=30_s=1|2736|95|2147|73|18|sim|0,447088|0,179415|0,633258
instanceLarge72_m=3_n=50_l=40_c=30_s=2|558|68|558|68|9|não|0,301046|0,0786098|0,387191
instanceLarge73_m=3_n=50_l=40_c=30_s=0|1495|99|1270|77|24|sim|0,729079|0,240853|0,976794
instanceLarge74_m=3_n=50_l=40_c=30_s=1|2929|102|1982|63|50|sim|0,687956|0,469104|1,16289
instanceLarge75_m=3_n=50_l=40_c=30_s=2|576|84|575|81|22|sim|0,519812|0,2052|0,733388
instanceLarge76_m=3_n=50_l=40_c=30_s=0|1288|92|1288|92|8|não|0,534442|0,0839158|0,627421
instanceLarge77_m=3_n=50_l=40_c=30_s=1|2661|92|2154|70|16|sim|0,517451|0,164758|0,688656
instanceLarge78_m=3_n=50_l=40_c=30_s=2|538|81|538|81|7|não|0,406087|0,0702113|0,485266
instanceLarge79_m=3_n=50_l=40_c=30_s=0|2505|98|2343|91|10|sim|0,551115|0,131788|0,69335
instanceLarge7_m=3_n=50_l=30_c=10_s=0|709|237|709|237|14|não|0,553624|0,0964168|0,656355
instanceLarge80_m=3_n=50_l=40_c=30_s=1|2820|98|2082|71|20|sim|0,550069|0,248043|0,804404
instanceLarge81_m=3_n=50_l=40_c=30_s=2|497|79|497|79|8|não|0,377739|0,072339|0,457597
instanceLarge82_m=3_n=50_l=40_c=30_s=0|1720|96|1376|70|18|sim|0,504831|0,208555|0,720693
instanceLarge83_m=3_n=50_l=40_c=30_s=1|2740|96|1774|55|71|sim|0,50663|0,606907|1,11936
instanceLarge84_m=3_n=50_l=40_c=30_s=2|502|75|502|75|11|não|0,339548|0,0946542|0,44192
instanceLarge85_m=3_n=50_l=40_c=30_s=0|2250|98|1537|58|32|sim|0,599058|0,321392|0,926064
instanceLarge86_m=3_n=50_l=40_c=30_s=1|2778|98|1731|53|58|sim|0,597455|0,490656|1,09298
instanceLarge87_m=3_n=50_l=40_c=30_s=2|576|79|576|79|8|não|0,461779|0,0727168|0,542192
instanceLarge88_m=3_n=50_l=40_c=30_s=0|1503|98|1212|71|27|sim|0,68943|0,311736|1,00843
instanceLarge89_m=3_n=50_l=40_c=30_s=1|2871|100|2452|86|14|sim|0,687912|0,177926|0,874665
instanceLarge8_m=3_n=50_l=30_c=10_s=1|6401|258|4971|195|71|sim|0,704734|0,572808|1,28308
instanceLarge90_m=3_n=50_l=40_c=30_s=2|525|84|525|84|9|não|0,476816|0,0908581|0,576383
instanceLarge91_m=3_n=50_l=40_c=30_s=0|6910|361|6910|361|15|não|9,48372|1,61179|11,1932
instanceLarge92_m=3_n=50_l=40_c=30_s=1|8618|361|8618|361|15|não|9,42695|1,59115|11,1156
instanceLarge93_m=3_n=50_l=40_c=30_s=2|540|318|540|318|15|não|7,97053|1,49148|9,55367
instanceLarge94_m=3_n=50_l=40_c=30_s=0|1705|347|1629|326|38|sim|8,00115|4,11778|12,2066
instanceLarge95_m=3_n=50_l=40_c=30_s=1|8937|367|8902|365|30|sim|9,40121|3,2671|12,769
instanceLarge96_m=3_n=50_l=40_c=30_s=2|636|313|636|313|15|não|6,63723|1,43261|8,15754
instanceLarge97_m=3_n=50_l=40_c=30_s=0|6159|353|6159|353|15|não|9,28779|1,557|10,9404
instanceLarge98_m=3_n=50_l=40_c=30_s=1|8361|361|7573|323|31|sim|9,33107|3,51384|12,9312
instanceLarge99_m=3_n=50_l=40_c=30_s=2|553|297|553|297|15|não|7,03223|1,37906|8,49626
instanceLarge9_m=3_n=50_l=30_c=10_s=2|626|236|624|229|16|sim|0,525251|0,109812|0,640927
